date,date_key,created_date_key,activity_date_key,opportunity_id,account_key,sales_rep_key,product_key,stage_key,deal_stage,revenue,predicted_win_probability,days_to_close,opportunity_age_days,year_month,year,month
2017-10-12,20171012,20171002,20171012,54XJLU62,27.0,14,6,2,Lost,0.0,0.010083908038940912,10.0,10.0,2017-10,2017,10
2017-10-04,20171004,20171002,20171004,XSSK506P,25.0,3,3,2,Lost,0.0,0.5105874480739485,2.0,2.0,2017-10,2017,10
2017-10-11,20171011,20171002,20171011,AJKE7ACY,43.0,12,3,4,Won,50.0,0.5926830794398394,9.0,9.0,2017-10,2017,10
2017-12-31,20171231,20171002,20171231,JPPLGVUS,48.0,12,4,4,Won,3629.0,0.999999999998805,90.0,90.0,2017-12,2017,12
2017-10-03,20171003,20171002,20171003,O7B3XCKF,36.0,33,1,2,Lost,0.0,0.06964455804246744,1.0,1.0,2017-10,2017,10
2017-10-11,20171011,20171002,20171011,5A7S6Z6P,34.0,33,2,2,Lost,0.0,0.0024890358119173494,9.0,9.0,2017-10,2017,10
2017-10-12,20171012,20171002,20171012,OOB372R5,12.0,33,1,4,Won,544.0,0.9391762576861838,10.0,10.0,2017-10,2017,10
2017-10-09,20171009,20171003,20171009,L67B6CU2,60.0,1,5,2,Lost,0.0,0.009059729864742546,6.0,6.0,2017-10,2017,10
2017-10-10,20171010,20171003,20171010,6V0QV9CU,66.0,2,4,4,Won,3415.0,0.9999999999949203,7.0,7.0,2017-10,2017,10
2017-10-04,20171004,20171003,20171004,0MXZ36G7,8.0,13,1,4,Won,616.0,0.9764822792308032,1.0,1.0,2017-10,2017,10
2017-10-08,20171008,20171003,20171008,LMCHDMJX,20.0,18,6,4,Won,1050.0,0.9892393938693926,5.0,5.0,2017-10,2017,10
2017-10-10,20171010,20171003,20171010,4HBU57OV,72.0,10,3,4,Won,58.0,0.6495699024761561,7.0,7.0,2017-10,2017,10
2017-10-05,20171005,20171003,20171005,AOIM2Y7M,84.0,20,4,4,Won,3858.0,0.9999999999997518,2.0,2.0,2017-10,2017,10
2017-10-13,20171013,20171003,20171013,5KC100IN,12.0,28,3,2,Lost,0.0,0.6067340284157224,10.0,10.0,2017-10,2017,10
2017-10-04,20171004,20171003,20171004,OOFWSKFF,36.0,8,1,2,Lost,0.0,0.08015733669779135,1.0,1.0,2017-10,2017,10
2017-10-05,20171005,20171003,20171005,LV7HHGM4,25.0,8,5,2,Lost,0.0,0.003272385143633267,2.0,2.0,2017-10,2017,10
2017-10-10,20171010,20171003,20171010,HBZEI375,59.0,8,4,2,Lost,0.0,0.004303826479401729,7.0,7.0,2017-10,2017,10
2017-11-08,20171108,20171003,20171108,GRQZZNQB,38.0,8,4,4,Won,3207.0,0.9999999999160705,36.0,36.0,2017-11,2017,11
2017-11-21,20171121,20171003,20171121,1D8XLZQ8,44.0,26,4,4,Won,3795.0,0.9999999999997653,49.0,49.0,2017-11,2017,11
2017-11-16,20171116,20171003,20171116,CAX04DY1,60.0,6,3,2,Lost,0.0,0.6961944494756926,44.0,44.0,2017-11,2017,11
2017-10-08,20171008,20171003,20171008,ZVEH26GP,41.0,32,6,4,Won,1028.0,0.9917979613777459,5.0,5.0,2017-10,2017,10
2017-10-15,20171015,20171003,20171015,G7QR0SCP,17.0,32,3,4,Won,64.0,0.7078475075308069,12.0,12.0,2017-10,2017,10
2017-11-24,20171124,20171003,20171124,DUOS7AO8,57.0,7,2,2,Lost,0.0,0.008499658671152982,52.0,52.0,2017-11,2017,11
2017-12-09,20171209,20171003,20171209,CCCQGBSY,7.0,21,6,4,Won,1284.0,0.9994040428180446,67.0,67.0,2017-12,2017,12
2017-12-28,20171228,20171003,20171228,C5Z2806X,40.0,21,2,4,Won,5044.0,1.0,86.0,86.0,2017-12,2017,12
2017-10-06,20171006,20171003,20171006,2CY7OS6A,79.0,25,3,2,Lost,0.0,0.4701913523583073,3.0,3.0,2017-10,2017,10
2017-10-09,20171009,20171003,20171009,FZKX09GE,57.0,3,4,4,Won,3254.0,0.9999999999686249,6.0,6.0,2017-10,2017,10
2017-10-08,20171008,20171003,20171008,R2PBFVU7,36.0,24,2,2,Lost,0.0,0.0034868893081352425,5.0,5.0,2017-10,2017,10
2017-12-23,20171223,20171003,20171223,D4SJ5G2G,78.0,12,3,2,Lost,0.0,0.5710865521190759,81.0,81.0,2017-12,2017,12
2017-10-10,20171010,20171003,20171010,N2ESTUQT,75.0,16,2,4,Won,5127.0,1.0,7.0,7.0,2017-10,2017,10
2017-11-06,20171106,20171003,20171106,3QSM7X3W,33.0,33,2,4,Won,4194.0,0.9999999999999871,34.0,34.0,2017-11,2017,11
2017-10-11,20171011,20171003,20171011,UG4BHJRQ,64.0,33,2,4,Won,4105.0,0.9999999999999747,8.0,8.0,2017-10,2017,10
2017-10-13,20171013,20171004,20171013,NMF60XWK,9.0,1,3,2,Lost,0.0,0.6320602679018762,9.0,9.0,2017-10,2017,10
2017-12-16,20171216,20171004,20171216,L6WEVHEN,30.0,1,3,4,Won,59.0,0.828934695021715,73.0,73.0,2017-12,2017,12
2017-11-01,20171101,20171004,20171101,EYWXCFXJ,7.0,22,5,2,Lost,0.0,0.004545970342379794,28.0,28.0,2017-11,2017,11
2017-10-11,20171011,20171004,20171011,QC9B7V93,1.0,22,4,2,Lost,0.0,0.0020723690474426255,7.0,7.0,2017-10,2017,10
2017-10-11,20171011,20171004,20171011,CPVW06O2,8.0,22,3,4,Won,54.0,0.737852895686987,7.0,7.0,2017-10,2017,10
2017-10-14,20171014,20171004,20171014,2KNVLXA4,56.0,19,5,4,Won,5989.0,1.0,10.0,10.0,2017-10,2017,10
2017-10-15,20171015,20171004,20171015,YI8JSLKX,63.0,18,2,2,Lost,0.0,0.004062155010754849,11.0,11.0,2017-10,2017,10
2017-10-12,20171012,20171004,20171012,E4O6XJ9E,3.0,10,2,2,Lost,0.0,0.0036041519495398455,8.0,8.0,2017-10,2017,10
2017-12-21,20171221,20171004,20171221,L7TT9ZL4,23.0,10,5,4,Won,4735.0,1.0,78.0,78.0,2017-12,2017,12
2017-10-10,20171010,20171004,20171010,JD6WHH6G,57.0,10,2,4,Won,5055.0,1.0,6.0,6.0,2017-10,2017,10
2017-12-05,20171205,20171004,20171205,93OFIHMF,21.0,30,5,4,Won,4527.0,0.9999999999999996,62.0,62.0,2017-12,2017,12
2017-12-23,20171223,20171004,20171223,9E7VMZ1J,15.0,6,1,2,Lost,0.0,0.12283998260735668,80.0,80.0,2017-12,2017,12
2017-10-15,20171015,20171004,20171015,BUNGSHKB,62.0,6,2,2,Lost,0.0,0.00356784798542264,11.0,11.0,2017-10,2017,10
2017-10-06,20171006,20171004,20171006,MK2YTCZN,38.0,6,3,4,Won,58.0,0.6762712931347533,2.0,2.0,2017-10,2017,10
2017-11-17,20171117,20171004,20171117,MZTB3C70,41.0,31,1,2,Lost,0.0,0.09622979121498756,44.0,44.0,2017-11,2017,11
2017-12-03,20171203,20171004,20171203,LHG76MIU,58.0,27,3,4,Won,62.0,0.7146466777670547,60.0,60.0,2017-12,2017,12
2017-12-20,20171220,20171004,20171220,SGAJAIP9,6.0,34,2,4,Won,5026.0,1.0,77.0,77.0,2017-12,2017,12
2017-10-13,20171013,20171004,20171013,UZ9SEIZ9,50.0,24,3,2,Lost,0.0,0.5292869108265081,9.0,9.0,2017-10,2017,10
2017-12-20,20171220,20171004,20171220,KDY5FEUO,79.0,24,1,4,Won,496.0,0.9265388643805327,77.0,77.0,2017-12,2017,12
2017-12-28,20171228,20171004,20171228,ZRMZJVWK,55.0,33,2,4,Won,5491.0,1.0,85.0,85.0,2017-12,2017,12
2017-10-12,20171012,20171005,20171012,JAG873Y3,36.0,1,3,2,Lost,0.0,0.5716853568298877,7.0,7.0,2017-10,2017,10
2017-10-11,20171011,20171005,20171011,WQTR95J3,66.0,2,1,4,Won,622.0,0.9865055991411542,6.0,6.0,2017-10,2017,10
2017-10-13,20171013,20171005,20171013,1FHY3UGF,84.0,13,2,2,Lost,0.0,0.005756432252924824,8.0,8.0,2017-10,2017,10
2017-10-10,20171010,20171005,20171010,B9KFRY53,57.0,10,6,4,Won,1132.0,0.9977018862878103,5.0,5.0,2017-10,2017,10
2017-12-14,20171214,20171005,20171214,ZRCY8P4P,12.0,10,5,4,Won,5422.0,1.0,70.0,70.0,2017-12,2017,12
2017-10-14,20171014,20171005,20171014,M3RME16Q,38.0,10,2,4,Won,5170.0,1.0,9.0,9.0,2017-10,2017,10
2017-12-22,20171222,20171005,20171222,YPRHMUIB,66.0,10,2,4,Won,5009.0,1.0,78.0,78.0,2017-12,2017,12
2017-10-10,20171010,20171005,20171010,HM4ZINFJ,81.0,20,4,2,Lost,0.0,0.0020282991348517195,5.0,5.0,2017-10,2017,10
2017-10-18,20171018,20171005,20171018,6WIQG92N,44.0,28,7,2,Lost,0.0,0.019240349857831872,13.0,13.0,2017-10,2017,10
2017-10-07,20171007,20171005,20171007,3JMB4J8E,1.0,15,5,4,Won,5331.0,1.0,2.0,2.0,2017-10,2017,10
2017-12-13,20171213,20171005,20171213,FTZ4VYH4,61.0,26,4,2,Lost,0.0,0.009405357389700334,69.0,69.0,2017-12,2017,12
2017-10-10,20171010,20171005,20171010,GEJKKFOL,34.0,30,1,2,Lost,0.0,0.08826797543091629,5.0,5.0,2017-10,2017,10
2017-11-23,20171123,20171005,20171123,UYWQ5N0R,46.0,30,2,2,Lost,0.0,0.0047941765723239224,49.0,49.0,2017-11,2017,11
2017-10-18,20171018,20171005,20171018,NDAFT4KV,35.0,30,6,4,Won,1132.0,0.9964822374504972,13.0,13.0,2017-10,2017,10
2017-10-11,20171011,20171005,20171011,BO1GBSM0,6.0,30,5,4,Won,5004.0,1.0,6.0,6.0,2017-10,2017,10
2017-10-10,20171010,20171005,20171010,FSVEMKSG,38.0,6,1,4,Won,556.0,0.9456367111680538,5.0,5.0,2017-10,2017,10
2017-10-12,20171012,20171005,20171012,V0XQVHQV,30.0,6,3,4,Won,53.0,0.7576506724480503,7.0,7.0,2017-10,2017,10
2017-11-24,20171124,20171005,20171124,TFZMFOH9,24.0,32,2,4,Won,4362.0,0.9999999999999989,50.0,50.0,2017-11,2017,11
2017-12-24,20171224,20171005,20171224,8T9ANK4E,76.0,7,1,4,Won,550.0,0.9694582554835532,80.0,80.0,2017-12,2017,12
2017-12-28,20171228,20171005,20171228,76WXMI88,66.0,5,3,4,Won,50.0,0.8431175936555602,84.0,84.0,2017-12,2017,12
2017-10-13,20171013,20171005,20171013,ZH8XR8YT,19.0,9,6,2,Lost,0.0,0.012248419495685687,8.0,8.0,2017-10,2017,10
2017-10-15,20171015,20171005,20171015,PR9HQKA7,19.0,9,6,2,Lost,0.0,0.012389290276520915,10.0,10.0,2017-10,2017,10
2017-10-15,20171015,20171005,20171015,NMHDWGNT,25.0,9,2,2,Lost,0.0,0.002160190366151477,10.0,10.0,2017-10,2017,10
2017-12-31,20171231,20171005,20171231,WX3CPDYD,27.0,21,2,4,Won,4651.0,1.0,87.0,87.0,2017-12,2017,12
2017-12-17,20171217,20171005,20171217,3DF5FIAM,74.0,21,4,4,Won,3285.0,0.9999999999662115,73.0,73.0,2017-12,2017,12
2017-10-11,20171011,20171005,20171011,018KKT5I,22.0,25,1,2,Lost,0.0,0.0778426095484961,6.0,6.0,2017-10,2017,10
2017-10-11,20171011,20171005,20171011,9AOPLD0O,74.0,14,4,4,Won,3002.0,0.9999999991322193,6.0,6.0,2017-10,2017,10
2017-10-16,20171016,20171005,20171016,J54XWY0O,3.0,3,1,2,Lost,0.0,0.1110588058586779,11.0,11.0,2017-10,2017,10
2017-10-07,20171007,20171005,20171007,FJEL0TDN,13.0,3,3,4,Won,58.0,0.7108207339570973,2.0,2.0,2017-10,2017,10
2017-10-08,20171008,20171005,20171008,I5JTM3EK,83.0,24,3,2,Lost,0.0,0.5748645649008197,3.0,3.0,2017-10,2017,10
2017-10-08,20171008,20171005,20171008,3Q5R6HAY,17.0,24,4,4,Won,3435.0,0.9999999999882518,3.0,3.0,2017-10,2017,10
2017-10-07,20171007,20171005,20171007,VOEOU1U6,77.0,33,3,2,Lost,0.0,0.3345640495957544,2.0,2.0,2017-10,2017,10
2017-11-24,20171124,20171006,20171124,52IHI8JD,25.0,1,3,2,Lost,0.0,0.5674383378529883,49.0,49.0,2017-11,2017,11
2017-10-08,20171008,20171006,20171008,7QPQ40X9,59.0,1,4,2,Lost,0.0,0.005723558374915263,2.0,2.0,2017-10,2017,10
2017-12-14,20171214,20171006,20171214,KFZ37330,44.0,22,1,4,Won,492.0,0.9367157987571303,69.0,69.0,2017-12,2017,12
2017-10-07,20171007,20171006,20171007,T64JVA4T,78.0,22,2,4,Won,4401.0,0.9999999999999978,1.0,1.0,2017-10,2017,10
2017-12-26,20171226,20171006,20171226,Y5C1Q7UR,81.0,19,3,4,Won,50.0,0.6650671095473234,81.0,81.0,2017-12,2017,12
2017-11-12,20171112,20171006,20171112,VN0XOAB6,8.0,19,4,4,Won,3333.0,0.9999999999827518,37.0,37.0,2017-11,2017,11
2017-10-16,20171016,20171006,20171016,MVZG0BSG,20.0,13,6,4,Won,1095.0,0.9941956249750227,10.0,10.0,2017-10,2017,10
2017-11-22,20171122,20171006,20171122,EM1W738H,15.0,10,5,4,Won,5595.0,1.0,47.0,47.0,2017-11,2017,11
2017-10-08,20171008,20171006,20171008,13WLN2MJ,23.0,10,2,4,Won,4461.0,0.9999999999999989,2.0,2.0,2017-10,2017,10
2017-10-16,20171016,20171006,20171016,M4NNI01I,80.0,20,6,2,Lost,0.0,0.011935911759356833,10.0,10.0,2017-10,2017,10
2017-11-20,20171120,20171006,20171120,U3FTUG3T,68.0,8,1,4,Won,415.0,0.8483636969075566,45.0,45.0,2017-11,2017,11
2017-10-08,20171008,20171006,20171008,RS13M1ZP,66.0,8,4,4,Won,3212.0,0.9999999999595883,2.0,2.0,2017-10,2017,10
2017-12-31,20171231,20171006,20171231,10B65ZN9,34.0,30,1,4,Won,457.0,0.8956072387651859,86.0,86.0,2017-12,2017,12
2017-10-17,20171017,20171006,20171017,V4YBVSJ4,12.0,6,6,2,Lost,0.0,0.017441330401144848,11.0,11.0,2017-10,2017,10
2017-12-31,20171231,20171006,20171231,LVMPJ8JN,11.0,6,1,4,Won,546.0,0.9437623218004519,86.0,86.0,2017-12,2017,12
2017-10-12,20171012,20171006,20171012,OV0LOPAA,67.0,4,6,2,Lost,0.0,0.004619745612870709,6.0,6.0,2017-10,2017,10
2017-12-21,20171221,20171006,20171221,0ISX53T3,29.0,4,1,4,Won,453.0,0.7972530596179793,76.0,76.0,2017-12,2017,12
2017-10-15,20171015,20171006,20171015,KL8PCQXC,35.0,27,2,2,Lost,0.0,0.0021706029215560717,9.0,9.0,2017-10,2017,10
2017-10-07,20171007,20171006,20171007,Q4KZSJ6Q,15.0,5,1,4,Won,510.0,0.8876135295756141,1.0,1.0,2017-10,2017,10
2017-10-14,20171014,20171006,20171014,1IABHXOP,30.0,5,1,4,Won,552.0,0.9552586019139074,8.0,8.0,2017-10,2017,10
2017-10-07,20171007,20171006,20171007,2RE0MZGV,82.0,21,4,4,Won,3203.0,0.9999999999492628,1.0,1.0,2017-10,2017,10
2017-10-14,20171014,20171006,20171014,JLKLRCFZ,71.0,14,5,4,Won,6228.0,1.0,8.0,8.0,2017-10,2017,10
2017-10-11,20171011,20171006,20171011,2X9KWWCP,15.0,3,3,4,Won,59.0,0.6681195409828472,5.0,5.0,2017-10,2017,10
2017-10-08,20171008,20171006,20171008,IF2BUC3Q,49.0,16,2,2,Lost,0.0,0.0041510626985986334,2.0,2.0,2017-10,2017,10
2017-12-23,20171223,20171006,20171223,GU4HXZ55,12.0,33,6,4,Won,1129.0,0.9976471017636027,78.0,78.0,2017-12,2017,12
2017-10-13,20171013,20171007,20171013,JQK0EF45,68.0,1,5,4,Won,5349.0,1.0,6.0,6.0,2017-10,2017,10
2017-11-19,20171119,20171007,20171119,YUUD6GIT,74.0,22,6,4,Won,1148.0,0.996574506230093,43.0,43.0,2017-11,2017,11
2017-10-08,20171008,20171007,20171008,FBDZ4LCK,84.0,19,1,2,Lost,0.0,0.12111194198927816,1.0,1.0,2017-10,2017,10
2017-10-19,20171019,20171007,20171019,SQMPV6L6,72.0,2,3,4,Won,52.0,0.6654059398228975,12.0,12.0,2017-10,2017,10
2017-12-28,20171228,20171007,20171228,N9ZBEJFI,23.0,2,4,4,Won,3253.0,0.9999999999561628,82.0,82.0,2017-12,2017,12
2017-11-04,20171104,20171007,20171104,EKXXH9IK,27.0,18,6,4,Won,1267.0,0.9989712484518377,28.0,28.0,2017-11,2017,11
2017-10-13,20171013,20171007,20171013,OC6ZMTK5,37.0,18,6,4,Won,1096.0,0.9941570242978772,6.0,6.0,2017-10,2017,10
2017-12-23,20171223,20171007,20171223,M57LZE5F,36.0,10,4,2,Lost,0.0,0.004512671513699592,77.0,77.0,2017-12,2017,12
2017-12-30,20171230,20171007,20171230,1XO519P4,28.0,10,3,4,Won,54.0,0.6402249406929605,84.0,84.0,2017-12,2017,12
2017-12-13,20171213,20171007,20171213,UBWO7HIV,33.0,26,4,4,Won,3293.0,0.9999999999753908,67.0,67.0,2017-12,2017,12
2017-12-22,20171222,20171007,20171222,00X8VEYH,60.0,6,2,4,Won,4404.0,0.9999999999999993,76.0,76.0,2017-12,2017,12
2017-10-09,20171009,20171007,20171009,ZJ11PBUV,85.0,6,2,4,Won,5212.0,1.0,2.0,2.0,2017-10,2017,10
2017-11-25,20171125,20171007,20171125,GJX7YGIF,54.0,32,1,2,Lost,0.0,0.10300853761038842,49.0,49.0,2017-11,2017,11
2017-12-08,20171208,20171007,20171208,MF6S92GQ,14.0,31,1,4,Won,488.0,0.9506529040130929,62.0,62.0,2017-12,2017,12
2017-10-13,20171013,20171007,20171013,KTZDTM8W,29.0,4,1,4,Won,594.0,0.9112680727795436,6.0,6.0,2017-10,2017,10
2017-12-30,20171230,20171007,20171230,SH0S5N6U,64.0,27,1,4,Won,464.0,0.8901121511263782,84.0,84.0,2017-12,2017,12
2017-12-13,20171213,20171007,20171213,M3306MKK,10.0,27,3,4,Won,53.0,0.6554572271826354,67.0,67.0,2017-12,2017,12
2017-10-15,20171015,20171007,20171015,5H27L6YI,23.0,7,6,2,Lost,0.0,0.011507403077719927,8.0,8.0,2017-10,2017,10
2017-10-08,20171008,20171007,20171008,FCEJCRKY,68.0,7,1,4,Won,661.0,0.9832152561676752,1.0,1.0,2017-10,2017,10
2017-10-14,20171014,20171007,20171014,FTVBHHFC,28.0,7,6,4,Won,1240.0,0.9984840311613972,7.0,7.0,2017-10,2017,10
2017-12-20,20171220,20171007,20171220,CXE6ORIJ,39.0,7,4,4,Won,2763.0,0.9999999969608919,74.0,74.0,2017-12,2017,12
2017-12-05,20171205,20171007,20171205,QFIEJY21,12.0,34,1,4,Won,610.0,0.9762603747238082,59.0,59.0,2017-12,2017,12
2017-12-14,20171214,20171007,20171214,4OUTIJAR,35.0,34,3,4,Won,59.0,0.6670867835972836,68.0,68.0,2017-12,2017,12
2017-10-19,20171019,20171007,20171019,R19OP4QL,57.0,5,1,4,Won,577.0,0.9632520574281309,12.0,12.0,2017-10,2017,10
2017-10-15,20171015,20171007,20171015,UU7QH2WX,42.0,25,3,2,Lost,0.0,0.42002152973938867,8.0,8.0,2017-10,2017,10
2017-10-09,20171009,20171007,20171009,O7WVUMZ5,24.0,24,6,4,Won,1139.0,0.9979385690806515,2.0,2.0,2017-10,2017,10
2017-12-30,20171230,20171008,20171230,NRMFYPAD,73.0,1,5,4,Won,6038.0,1.0,83.0,83.0,2017-12,2017,12
2017-10-14,20171014,20171008,20171014,63HMAJCZ,74.0,22,2,4,Won,4605.0,0.9999999999999996,6.0,6.0,2017-10,2017,10
2017-11-21,20171121,20171008,20171121,MR49QBLO,44.0,22,4,4,Won,3264.0,0.9999999999664311,44.0,44.0,2017-11,2017,11
2017-10-17,20171017,20171008,20171017,V7C6RT5S,2.0,19,4,4,Won,3472.0,0.9999999999906448,9.0,9.0,2017-10,2017,10
2017-10-15,20171015,20171008,20171015,G1POINXI,57.0,2,6,4,Won,1186.0,0.998728380670215,7.0,7.0,2017-10,2017,10
2017-10-16,20171016,20171008,20171016,S181FZ0Y,84.0,13,1,2,Lost,0.0,0.1401368763615896,8.0,8.0,2017-10,2017,10
2017-12-14,20171214,20171008,20171214,5J7T0GZU,69.0,18,2,4,Won,4964.0,1.0,67.0,67.0,2017-12,2017,12
2017-10-10,20171010,20171008,20171010,0IAJNXTD,16.0,10,3,2,Lost,0.0,0.5235869673994747,2.0,2.0,2017-10,2017,10
2017-11-21,20171121,20171008,20171121,RMQME3N0,48.0,20,6,2,Lost,0.0,0.009575939153823244,44.0,44.0,2017-11,2017,11
2017-10-20,20171020,20171008,20171020,G8C3GRPO,75.0,15,4,4,Won,2812.0,0.9999999972789686,12.0,12.0,2017-10,2017,10
2017-10-14,20171014,20171008,20171014,IY3U40F8,29.0,8,6,2,Lost,0.0,0.006739453529354525,6.0,6.0,2017-10,2017,10
2017-10-09,20171009,20171008,20171009,OZFSBIDF,72.0,8,2,2,Lost,0.0,0.0030831458590696425,1.0,1.0,2017-10,2017,10
2017-12-22,20171222,20171008,20171222,IEJHIQYI,6.0,26,4,4,Won,3517.0,0.9999999999967255,75.0,75.0,2017-12,2017,12
2017-12-26,20171226,20171008,20171226,6SQHVC0S,15.0,6,2,2,Lost,0.0,0.004921997447246793,79.0,79.0,2017-12,2017,12
2017-10-09,20171009,20171008,20171009,DIGZWVHI,70.0,32,1,2,Lost,0.0,0.11103092545781917,1.0,1.0,2017-10,2017,10
2017-10-10,20171010,20171008,20171010,1ZT4IROS,77.0,32,1,4,Won,608.0,0.9453724475482789,2.0,2.0,2017-10,2017,10
2017-10-16,20171016,20171008,20171016,60QEB2FZ,21.0,31,5,4,Won,4989.0,1.0,8.0,8.0,2017-10,2017,10
2017-11-23,20171123,20171008,20171123,2PX317QP,51.0,31,2,4,Won,4780.0,1.0,46.0,46.0,2017-11,2017,11
2017-10-10,20171010,20171008,20171010,2T0GMDKK,6.0,27,6,2,Lost,0.0,0.0068396677367263195,2.0,2.0,2017-10,2017,10
2017-10-14,20171014,20171008,20171014,ZK6HTTBB,46.0,27,3,2,Lost,0.0,0.4258336784572742,6.0,6.0,2017-10,2017,10
2017-10-20,20171020,20171008,20171020,V74YPMJ4,83.0,25,3,2,Lost,0.0,0.5288931222443403,12.0,12.0,2017-10,2017,10
2017-10-09,20171009,20171008,20171009,8ZIX3LAF,51.0,24,4,4,Won,3023.0,0.9999999996684139,1.0,1.0,2017-10,2017,10
2017-10-17,20171017,20171009,20171017,IVMMNSJB,13.0,1,5,2,Lost,0.0,0.006473037011615901,8.0,8.0,2017-10,2017,10
2017-10-20,20171020,20171009,20171020,H9M21153,59.0,1,4,4,Won,3100.0,0.9999999998730971,11.0,11.0,2017-10,2017,10
2017-12-30,20171230,20171009,20171230,JV0KXH4X,18.0,22,5,4,Won,6406.0,1.0,82.0,82.0,2017-12,2017,12
2017-10-15,20171015,20171009,20171015,V9UM2K16,43.0,13,5,4,Won,5711.0,1.0,6.0,6.0,2017-10,2017,10
2017-10-18,20171018,20171009,20171018,SRV6TQ2E,52.0,18,3,4,Won,58.0,0.7088374325750004,9.0,9.0,2017-10,2017,10
2017-10-10,20171010,20171009,20171010,94GJ7WZV,67.0,10,2,2,Lost,0.0,0.002242851229970802,1.0,1.0,2017-10,2017,10
2017-10-10,20171010,20171009,20171010,B24YQ6LA,84.0,15,1,4,Won,552.0,0.9537765834326352,1.0,1.0,2017-10,2017,10
2017-10-20,20171020,20171009,20171020,RYELEM60,71.0,15,4,4,Won,3215.0,0.9999999999120002,11.0,11.0,2017-10,2017,10
2017-11-27,20171127,20171009,20171127,RL26ZS8F,45.0,8,1,2,Lost,0.0,0.10005097324422434,49.0,49.0,2017-11,2017,11
2017-11-23,20171123,20171009,20171123,JKIAA2TF,24.0,30,6,4,Won,1112.0,0.9980398707073026,45.0,45.0,2017-11,2017,11
2017-10-21,20171021,20171009,20171021,HTK2UHC8,66.0,6,1,2,Lost,0.0,0.21898048493050876,12.0,12.0,2017-10,2017,10
2017-11-25,20171125,20171009,20171125,SPRK2YOB,76.0,6,6,4,Won,1190.0,0.9987712966677199,47.0,47.0,2017-11,2017,11
2017-12-22,20171222,20171009,20171222,8F7VHV02,24.0,32,1,4,Won,446.0,0.937654228232418,74.0,74.0,2017-12,2017,12
2017-10-10,20171010,20171009,20171010,7FGVY6GK,44.0,32,1,4,Won,565.0,0.9595296601342084,1.0,1.0,2017-10,2017,10
2017-10-18,20171018,20171009,20171018,6IZZL97A,64.0,31,1,2,Lost,0.0,0.11406881099590321,9.0,9.0,2017-10,2017,10
2017-12-25,20171225,20171009,20171225,C35YI5NJ,64.0,27,2,4,Won,4753.0,1.0,77.0,77.0,2017-12,2017,12
2017-11-30,20171130,20171009,20171130,6U30UYDT,28.0,7,6,2,Lost,0.0,0.011489595859790796,52.0,52.0,2017-11,2017,11
2017-10-19,20171019,20171009,20171019,ZXOHD0KE,70.0,34,1,2,Lost,0.0,0.0931018100929892,10.0,10.0,2017-10,2017,10
2017-10-21,20171021,20171009,20171021,77Q6KD0O,67.0,9,1,2,Lost,0.0,0.04665628859400544,12.0,12.0,2017-10,2017,10
2017-10-10,20171010,20171009,20171010,JIH6P53I,66.0,9,6,4,Won,1129.0,0.9978938648751976,1.0,1.0,2017-10,2017,10
2017-10-10,20171010,20171009,20171010,WKTVP5WY,70.0,25,3,4,Won,56.0,0.5911479311004952,1.0,1.0,2017-10,2017,10
2017-10-11,20171011,20171009,20171011,10N0ZBYO,64.0,25,4,4,Won,3435.0,0.9999999999883,2.0,2.0,2017-10,2017,10
2017-10-14,20171014,20171009,20171014,IUVAUQ6I,57.0,3,4,4,Won,3860.0,0.9999999999998648,5.0,5.0,2017-10,2017,10
2017-12-23,20171223,20171009,20171223,YH5L64AP,80.0,12,3,2,Lost,0.0,0.7080153351662094,75.0,75.0,2017-12,2017,12
2017-10-17,20171017,20171009,20171017,A71ENBVA,36.0,33,1,2,Lost,0.0,0.07231647429919268,8.0,8.0,2017-10,2017,10
2017-10-11,20171011,20171009,20171011,4X8WU71C,12.0,33,4,2,Lost,0.0,0.003587906246697193,2.0,2.0,2017-10,2017,10
2017-12-17,20171217,20171009,20171217,03H4RXBI,79.0,33,1,4,Won,482.0,0.8919826268909918,69.0,69.0,2017-12,2017,12
2017-10-19,20171019,20171010,20171019,MQVOQZL7,11.0,1,3,2,Lost,0.0,0.5089578193552043,9.0,9.0,2017-10,2017,10
2017-10-11,20171011,20171010,20171011,OHD4TPKZ,30.0,1,6,4,Won,1166.0,0.9986299475214803,1.0,1.0,2017-10,2017,10
2017-10-18,20171018,20171010,20171018,V4PVZC5L,43.0,22,3,2,Lost,0.0,0.4732689868454606,8.0,8.0,2017-10,2017,10
2017-10-15,20171015,20171010,20171015,9G85W8XE,42.0,13,6,2,Lost,0.0,0.009986939147701856,5.0,5.0,2017-10,2017,10
2017-11-13,20171113,20171010,20171113,S6DXPVLA,80.0,18,6,2,Lost,0.0,0.016353711481800738,34.0,34.0,2017-11,2017,11
2017-12-18,20171218,20171010,20171218,MKI4TLUN,82.0,18,2,4,Won,5112.0,1.0,69.0,69.0,2017-12,2017,12
2017-12-26,20171226,20171010,20171226,H41YA4SB,72.0,10,6,2,Lost,0.0,0.014445454412605956,77.0,77.0,2017-12,2017,12
2017-10-14,20171014,20171010,20171014,MW4MSIWW,76.0,10,2,2,Lost,0.0,0.0045387716602859705,4.0,4.0,2017-10,2017,10
2017-10-15,20171015,20171010,20171015,XSQOEHEA,47.0,26,4,2,Lost,0.0,0.003130102379291108,5.0,5.0,2017-10,2017,10
