opportunity_id,account_key,sales_rep_key,product_key,stage_key,created_date,close_date,close_value,predicted_win_probability,weighted_pipeline_value,opportunity_age_days,days_to_close,created_year_month,close_year_month
PQLMEIG0,42.0,20,1,2,2017-09-08,2017-09-22,0.0,0.06139754114575292,0.0,14.0,14.0,2017-09,2017-09
6CV2KEKP,52.0,20,4,2,2017-09-08,2017-09-16,0.0,0.003396910171447328,0.0,8.0,8.0,2017-09,2017-09
FQD0IJBC,33.0,28,1,2,2017-09-08,2017-11-25,0.0,0.11837262330333716,0.0,78.0,78.0,2017-09,2017-11
EJGRLQP8,,30,2,1,2017-09-08,,0.0,0.007068473176082344,0.0,114.0,,2017-09,
8DDR4MUL,,30,4,1,2017-09-08,,0.0,0.006496001672665664,0.0,114.0,,2017-09,
E28C318S,51.0,30,1,4,2017-09-08,2017-11-04,546.0,0.9633565582503596,546.0,57.0,57.0,2017-09,2017-11
6BUW3ZVC,4.0,6,1,2,2017-09-08,2017-11-04,0.0,0.12830379330356698,0.0,57.0,57.0,2017-09,2017-11
ZW5XV2QY,10.0,32,1,2,2017-09-08,2017-11-14,0.0,0.16186913849340237,0.0,67.0,67.0,2017-09,2017-11
MOSX49BG,24.0,32,1,4,2017-09-08,2017-11-24,596.0,0.983112615415589,596.0,77.0,77.0,2017-09,2017-11
BDEP8ZEH,65.0,31,6,2,2017-09-08,2017-12-21,0.0,0.017531708409903247,0.0,104.0,104.0,2017-09,2017-12
WSKZBAYI,21.0,31,6,4,2017-09-08,2017-12-08,1171.0,0.9976476460173778,1171.0,91.0,91.0,2017-09,2017-12
19H5KFIC,29.0,7,6,4,2017-09-08,2017-12-03,1021.0,0.9921543497462885,1021.0,86.0,86.0,2017-09,2017-12
H0RRUQZ6,,34,3,1,2017-09-08,,0.0,0.6515378313485856,0.0,114.0,,2017-09,
7PCCI1U2,42.0,21,4,2,2017-09-08,2017-11-17,0.0,0.004996110298715932,0.0,70.0,70.0,2017-09,2017-11
8XXD2LMP,18.0,14,5,2,2017-09-08,2017-12-02,0.0,0.00982100499421762,0.0,85.0,85.0,2017-09,2017-12
USNQY75J,21.0,33,3,2,2017-09-08,2017-11-04,0.0,0.4392868349871277,0.0,57.0,57.0,2017-09,2017-11
EI7DU48C,42.0,33,4,2,2017-09-08,2017-12-14,0.0,0.0030783349817899773,0.0,97.0,97.0,2017-09,2017-12
1A1BI5VB,49.0,22,2,4,2017-09-09,2017-09-22,4609.0,0.9999999999999998,4609.0,13.0,13.0,2017-09,2017-09
UYJVA76O,81.0,19,6,2,2017-09-09,2017-11-21,0.0,0.011537200145438043,0.0,73.0,73.0,2017-09,2017-11
DR2H05BG,4.0,2,1,4,2017-09-09,2017-09-22,600.0,0.9653133427888212,600.0,13.0,13.0,2017-09,2017-09
M765WQ4W,44.0,13,2,4,2017-09-09,2017-09-13,5067.0,1.0,5067.0,4.0,4.0,2017-09,2017-09
2PXZ68OA,62.0,10,2,4,2017-09-09,2017-12-05,5127.0,1.0,5127.0,87.0,87.0,2017-09,2017-12
TDVM9PDL,26.0,20,1,4,2017-09-09,2017-12-26,547.0,0.9136893735018545,547.0,108.0,108.0,2017-09,2017-12
LBYGH8WS,56.0,15,5,2,2017-09-09,2017-09-27,0.0,0.0061518823680865925,0.0,18.0,18.0,2017-09,2017-09
NJC4XMEN,37.0,30,6,1,2017-09-09,,0.0,0.018523529200198223,0.0,113.0,,2017-09,
OBCBK0XR,22.0,32,4,2,2017-09-09,2017-11-30,0.0,0.005875555968213514,0.0,82.0,82.0,2017-09,2017-11
IX8AYR6F,22.0,32,1,4,2017-09-09,2017-12-14,582.0,0.9723723247187408,582.0,96.0,96.0,2017-09,2017-12
4LVXK5H1,41.0,32,6,4,2017-09-09,2017-09-25,1047.0,0.9934141206921016,1047.0,16.0,16.0,2017-09,2017-09
O5CWW9P3,25.0,4,3,2,2017-09-09,2017-11-21,0.0,0.44092949147674604,0.0,73.0,73.0,2017-09,2017-11
IMLFM79C,,27,6,1,2017-09-09,,0.0,0.012865463702913943,0.0,113.0,,2017-09,
DPXZ0ONG,23.0,9,2,2,2017-09-09,2017-11-15,0.0,0.0028706150089308374,0.0,67.0,67.0,2017-09,2017-11
2LOQKW1C,16.0,9,1,4,2017-09-09,2017-09-24,568.0,0.9287391042974797,568.0,15.0,15.0,2017-09,2017-09
MA1LQG9S,38.0,9,5,4,2017-09-09,2017-11-27,6255.0,1.0,6255.0,79.0,79.0,2017-09,2017-11
YR4EFQ4C,8.0,21,2,4,2017-09-09,2017-12-03,4647.0,1.0,4647.0,85.0,85.0,2017-09,2017-12
KB7DTUXO,75.0,14,2,4,2017-09-09,2017-11-08,5042.0,1.0,5042.0,60.0,60.0,2017-09,2017-11
JMQRT3TC,19.0,3,3,4,2017-09-09,2017-12-31,57.0,0.8464310818628136,57.0,113.0,113.0,2017-09,2017-12
XETHS437,60.0,3,3,4,2017-09-09,2017-12-07,53.0,0.8249164398789721,53.0,89.0,89.0,2017-09,2017-12
6EYTZB6F,45.0,3,4,4,2017-09-09,2017-12-12,3811.0,0.9999999999997771,3811.0,94.0,94.0,2017-09,2017-12
DXY9EZ55,36.0,24,1,4,2017-09-09,2017-12-12,456.0,0.8949235586472075,456.0,94.0,94.0,2017-09,2017-12
ESZPH44N,49.0,12,2,2,2017-09-09,2017-12-19,0.0,0.006088744317278123,0.0,101.0,101.0,2017-09,2017-12
ITDTMROU,78.0,19,4,4,2017-09-10,2017-12-05,3371.0,0.9999999999808333,3371.0,86.0,86.0,2017-09,2017-12
IFO74RWI,73.0,2,6,4,2017-09-10,2017-11-29,1151.0,0.9983345166296573,1151.0,80.0,80.0,2017-09,2017-11
4O6T16XI,62.0,2,4,4,2017-09-10,2017-12-25,3748.0,0.9999999999995361,3748.0,106.0,106.0,2017-09,2017-12
SUPA1RHK,74.0,13,5,4,2017-09-10,2017-09-15,5717.0,1.0,5717.0,5.0,5.0,2017-09,2017-09
MDHD11QD,18.0,13,2,4,2017-09-10,2017-09-15,5027.0,1.0,5027.0,5.0,5.0,2017-09,2017-09
PERK5YXJ,40.0,18,6,4,2017-09-10,2017-12-13,1111.0,0.997417263240092,1111.0,94.0,94.0,2017-09,2017-12
MUUNQNG2,4.0,10,6,4,2017-09-10,2017-09-17,1159.0,0.9974717193752244,1159.0,7.0,7.0,2017-09,2017-09
J1SCD7QL,57.0,10,4,4,2017-09-10,2017-11-06,3251.0,0.9999999999676992,3251.0,57.0,57.0,2017-09,2017-11
9LILLW96,8.0,15,5,2,2017-09-10,2017-11-01,0.0,0.008254287535615702,0.0,52.0,52.0,2017-09,2017-11
R0DKB8FJ,28.0,8,4,2,2017-09-10,2017-12-07,0.0,0.002807886192149671,0.0,88.0,88.0,2017-09,2017-12
S5R9O6TL,11.0,8,6,4,2017-09-10,2017-12-18,1083.0,0.994517765468846,1083.0,99.0,99.0,2017-09,2017-12
N78A330G,4.0,8,3,4,2017-09-10,2017-11-08,54.0,0.6777508791429185,54.0,59.0,59.0,2017-09,2017-11
ZGW9SCQ0,,26,4,1,2017-09-10,,0.0,0.0074352244960381,0.0,112.0,,2017-09,
ZHI12PI4,6.0,26,4,4,2017-09-10,2017-12-29,3302.0,0.9999999999803142,3302.0,110.0,110.0,2017-09,2017-12
34XWXEQE,,30,2,1,2017-09-10,,0.0,0.006987673984839365,0.0,112.0,,2017-09,
38ZR3URJ,31.0,30,1,4,2017-09-10,2017-11-25,552.0,0.9496699951055639,552.0,76.0,76.0,2017-09,2017-11
6DJ817MW,64.0,30,1,4,2017-09-10,2017-11-16,468.0,0.9237795412350438,468.0,67.0,67.0,2017-09,2017-11
9HCLI5PO,15.0,6,1,2,2017-09-10,2017-11-17,0.0,0.11417076426609897,0.0,68.0,68.0,2017-09,2017-11
PRY70ISY,36.0,6,1,2,2017-09-10,2017-12-04,0.0,0.13060561785865474,0.0,85.0,85.0,2017-09,2017-12
8NG46N94,,32,2,1,2017-09-10,,0.0,0.007737970985981276,0.0,112.0,,2017-09,
CS2ZS0B4,58.0,32,5,2,2017-09-10,2017-09-27,0.0,0.009238065447584846,0.0,17.0,17.0,2017-09,2017-09
R7LGVRHC,41.0,32,2,4,2017-09-10,2017-11-12,4467.0,0.9999999999999993,4467.0,63.0,63.0,2017-09,2017-11
3KLVZN6M,10.0,31,1,4,2017-09-10,2017-12-05,538.0,0.9546637566712017,538.0,86.0,86.0,2017-09,2017-12
WGSLK719,79.0,31,4,4,2017-09-10,2017-12-12,3021.0,0.9999999996748918,3021.0,93.0,93.0,2017-09,2017-12
0MMDQ1OR,11.0,4,1,4,2017-09-10,2017-11-12,511.0,0.8666332580133858,511.0,63.0,63.0,2017-09,2017-11
SMQV0BRI,6.0,34,5,4,2017-09-10,2017-09-21,5832.0,1.0,5832.0,11.0,11.0,2017-09,2017-09
XT8HCGAD,8.0,25,3,1,2017-09-10,,0.0,0.6944482355124695,0.0,112.0,,2017-09,
WIQQUZRQ,,25,3,1,2017-09-10,,0.0,0.6055769285248723,0.0,112.0,,2017-09,
X56STCJP,38.0,3,5,2,2017-09-10,2017-09-30,0.0,0.006355075613934807,0.0,20.0,20.0,2017-09,2017-09
K214R7RK,13.0,3,4,2,2017-09-10,2017-11-24,0.0,0.005992120365972367,0.0,75.0,75.0,2017-09,2017-11
NR9UD54C,76.0,3,3,4,2017-09-10,2017-11-27,50.0,0.7826339122373035,50.0,78.0,78.0,2017-09,2017-11
GTXI4PAR,61.0,24,4,2,2017-09-10,2017-11-24,0.0,0.007568291815110613,0.0,75.0,75.0,2017-09,2017-11
T94JAB4C,54.0,24,3,4,2017-09-10,2017-11-22,58.0,0.6497541090254608,58.0,73.0,73.0,2017-09,2017-11
8YOOE8I5,74.0,12,1,2,2017-09-10,2017-11-24,0.0,0.09462455647418211,0.0,75.0,75.0,2017-09,2017-11
8G2OTKLL,49.0,12,3,4,2017-09-10,2017-09-27,66.0,0.7054655874104502,66.0,17.0,17.0,2017-09,2017-09
LOHJU3OB,,33,2,1,2017-09-10,,0.0,0.004963640511897259,0.0,112.0,,2017-09,
LW0Z6TMR,23.0,1,1,2,2017-09-11,2017-09-13,0.0,0.09283319934865036,0.0,2.0,2.0,2017-09,2017-09
R3NAMX4P,72.0,1,5,2,2017-09-11,2017-11-14,0.0,0.007079112552741564,0.0,64.0,64.0,2017-09,2017-11
VYJ20GOM,9.0,1,3,4,2017-09-11,2017-11-17,44.0,0.7618079645861137,44.0,67.0,67.0,2017-09,2017-11
GIWI7CWJ,44.0,22,6,4,2017-09-11,2017-12-30,1140.0,0.9984263007734095,1140.0,110.0,110.0,2017-09,2017-12
VTO3SNNX,82.0,19,5,4,2017-09-11,2017-09-21,5245.0,1.0,5245.0,10.0,10.0,2017-09,2017-09
OVPNOM6O,30.0,2,5,4,2017-09-11,2017-12-04,5520.0,1.0,5520.0,84.0,84.0,2017-09,2017-12
0558PJL2,,13,1,1,2017-09-11,,0.0,0.17003377595278985,0.0,111.0,,2017-09,
JB60NPU9,,13,2,1,2017-09-11,,0.0,0.007225417210720083,0.0,111.0,,2017-09,
6KM4E0V1,38.0,10,5,2,2017-09-11,2017-11-19,0.0,0.006354412015795802,0.0,69.0,69.0,2017-09,2017-11
QWIPE5FB,59.0,10,2,2,2017-09-11,2017-11-14,0.0,0.006587080173558129,0.0,64.0,64.0,2017-09,2017-11
BZPU6P5P,80.0,15,3,2,2017-09-11,2017-12-23,0.0,0.715574920067268,0.0,103.0,103.0,2017-09,2017-12
ZCFAVNF3,68.0,8,3,4,2017-09-11,2017-09-20,53.0,0.6614406427967233,53.0,9.0,9.0,2017-09,2017-09
77IBMLTB,,30,5,1,2017-09-11,,0.0,0.009038111379442094,0.0,111.0,,2017-09,
RDMKSDT0,55.0,32,5,4,2017-09-11,2017-12-10,4872.0,1.0,4872.0,90.0,90.0,2017-09,2017-12
QPCY8RU0,17.0,31,1,2,2017-09-11,2017-11-24,0.0,0.11591594353176685,0.0,74.0,74.0,2017-09,2017-11
Y93GK95W,35.0,27,4,4,2017-09-11,2017-09-21,3138.0,0.9999999997242313,3138.0,10.0,10.0,2017-09,2017-09
ZPB5KNCD,24.0,34,1,2,2017-09-11,2017-09-28,0.0,0.14216172591403523,0.0,17.0,17.0,2017-09,2017-09
ZDAJ4PFJ,4.0,5,1,4,2017-09-11,2017-12-03,513.0,0.9312700407091541,513.0,83.0,83.0,2017-09,2017-12
7VHJG9J1,40.0,21,6,2,2017-09-11,2017-12-28,0.0,0.02765320756786661,0.0,108.0,108.0,2017-09,2017-12
S2XTTF3B,,25,3,1,2017-09-11,,0.0,0.6041933480183695,0.0,111.0,,2017-09,
8XY5IA68,65.0,14,2,1,2017-09-11,,0.0,0.0068267698018841996,0.0,111.0,,2017-09,
EHPG1PNC,42.0,12,1,4,2017-09-11,2017-12-18,644.0,0.9782126823105644,644.0,98.0,98.0,2017-09,2017-12
RKOQZJZR,41.0,33,6,1,2017-09-11,,0.0,0.013370810490482549,0.0,111.0,,2017-09,
3CJMQNT0,47.0,33,2,2,2017-09-11,2017-11-14,0.0,0.0026285532809248884,0.0,64.0,64.0,2017-09,2017-11
1MTLDVU8,51.0,33,1,4,2017-09-11,2017-09-19,560.0,0.9460383160277198,560.0,8.0,8.0,2017-09,2017-09
4Z7LYTKN,73.0,1,5,2,2017-09-12,2017-12-06,0.0,0.008951244243775733,0.0,85.0,85.0,2017-09,2017-12
MX0QEMEB,67.0,1,4,2,2017-09-12,2017-11-27,0.0,0.003448795067409521,0.0,76.0,76.0,2017-09,2017-11
Y25T06D2,15.0,1,6,4,2017-09-12,2017-12-26,866.0,0.9772422057893085,866.0,105.0,105.0,2017-09,2017-12
JY5LPMSJ,56.0,22,6,2,2017-09-12,2017-09-19,0.0,0.013557083107278257,0.0,7.0,7.0,2017-09,2017-09
8V5OCDHN,,19,1,1,2017-09-12,,0.0,0.15207192621232934,0.0,110.0,,2017-09,
YND6FAFG,42.0,13,3,2,2017-09-12,2017-12-01,0.0,0.5759395422098377,0.0,80.0,80.0,2017-09,2017-12
D4PEXI47,38.0,10,2,2,2017-09-12,2017-11-15,0.0,0.004742981309529158,0.0,64.0,64.0,2017-09,2017-11
WRSA8PVU,23.0,10,1,4,2017-09-12,2017-12-16,626.0,0.9721894960123093,626.0,95.0,95.0,2017-09,2017-12
965CJ4YG,72.0,10,2,4,2017-09-12,2017-12-03,4079.0,0.9999999999999758,4079.0,82.0,82.0,2017-09,2017-12
ML5QMJPM,44.0,15,4,4,2017-09-12,2017-12-05,3497.0,0.9999999999962088,3497.0,84.0,84.0,2017-09,2017-12
EWEW7ZMQ,53.0,15,4,4,2017-09-12,2017-11-16,3072.0,0.9999999996972235,3072.0,65.0,65.0,2017-09,2017-11
JY8W2PKW,28.0,8,4,2,2017-09-12,2017-12-15,0.0,0.0029068415459813143,0.0,94.0,94.0,2017-09,2017-12
JFBWABB1,46.0,26,4,4,2017-09-12,2017-11-26,3473.0,0.9999999999952112,3473.0,75.0,75.0,2017-09,2017-11
A0Z6FYRO,13.0,6,1,4,2017-09-12,2017-09-19,530.0,0.9364002994102495,530.0,7.0,7.0,2017-09,2017-09
51AC0Q99,30.0,6,6,4,2017-09-12,2017-12-16,1066.0,0.9974745123846893,1066.0,95.0,95.0,2017-09,2017-12
897MKBP9,9.0,6,3,4,2017-09-12,2017-12-18,64.0,0.7972531177386009,64.0,97.0,97.0,2017-09,2017-12
Y5IRSKVA,57.0,6,3,4,2017-09-12,2017-12-25,59.0,0.8254942916620898,59.0,104.0,104.0,2017-09,2017-12
QS440NN9,32.0,31,6,4,2017-09-12,2017-11-30,1077.0,0.9970897048602286,1077.0,79.0,79.0,2017-09,2017-11
JOKH5C6I,70.0,31,2,4,2017-09-12,2017-11-21,4999.0,1.0,4999.0,70.0,70.0,2017-09,2017-11
1MZ8GDLF,3.0,7,3,4,2017-09-12,2017-09-21,72.0,0.7216784236991466,72.0,9.0,9.0,2017-09,2017-09
64SDWSQH,42.0,34,5,4,2017-09-12,2017-09-20,4870.0,1.0,4870.0,8.0,8.0,2017-09,2017-09
XS7CNY5H,37.0,21,6,2,2017-09-12,2017-09-20,0.0,0.0130260590111314,0.0,8.0,8.0,2017-09,2017-09
U0SS8E43,82.0,21,2,2,2017-09-12,2017-12-18,0.0,0.009632510936191023,0.0,97.0,97.0,2017-09,2017-12
2MH79C2B,45.0,3,3,4,2017-09-12,2017-09-26,54.0,0.6921713678860871,54.0,14.0,14.0,2017-09,2017-09
3YZFYEMI,72.0,3,3,4,2017-09-12,2017-12-09,50.0,0.7394085757325576,50.0,88.0,88.0,2017-09,2017-12
I35REHYN,28.0,24,1,1,2017-09-12,,0.0,0.1112087586966163,0.0,110.0,,2017-09,
Y3AAS62P,83.0,24,6,1,2017-09-12,,0.0,0.02367959588069205,0.0,110.0,,2017-09,
BPPV8ZSB,77.0,24,3,2,2017-09-12,2017-11-01,0.0,0.4332537254734453,0.0,50.0,50.0,2017-09,2017-11
3NC5XSDF,,12,4,1,2017-09-12,,0.0,0.006461361938075674,0.0,110.0,,2017-09,
DRJG2FVR,37.0,12,5,2,2017-09-12,2017-09-15,0.0,0.004436868946695993,0.0,3.0,3.0,2017-09,2017-09
SWXO4J19,44.0,33,6,4,2017-09-12,2017-11-20,1029.0,0.9928220212106815,1029.0,69.0,69.0,2017-09,2017-11
07DPEL0B,9.0,1,1,4,2017-09-13,2017-11-25,629.0,0.9834106641055781,629.0,73.0,73.0,2017-09,2017-11
5X3TSUA9,,19,6,1,2017-09-13,,0.0,0.018482731972484383,0.0,109.0,,2017-09,
7GDRCAJR,40.0,19,1,4,2017-09-13,2017-09-24,600.0,0.965511624296052,600.0,11.0,11.0,2017-09,2017-09
EJ8YBRD3,44.0,13,1,2,2017-09-13,2017-11-03,0.0,0.14163717654853478,0.0,51.0,51.0,2017-09,2017-11
G7HADWB0,43.0,13,2,4,2017-09-13,2017-09-18,4535.0,0.9999999999999993,4535.0,5.0,5.0,2017-09,2017-09
9DY57A6F,,18,2,1,2017-09-13,,0.0,0.005923352139801403,0.0,109.0,,2017-09,
M3IFAMV2,52.0,20,4,2,2017-09-13,2017-11-29,0.0,0.004593078214812819,0.0,77.0,77.0,2017-09,2017-11
65AT4VFM,14.0,28,3,2,2017-09-13,2017-09-19,0.0,0.6640948234597082,0.0,6.0,6.0,2017-09,2017-09
H6SE0L31,13.0,8,2,4,2017-09-13,2017-09-29,4805.0,1.0,4805.0,16.0,16.0,2017-09,2017-09
ZQC7YA4X,42.0,32,2,2,2017-09-13,2017-11-17,0.0,0.004561975537097421,0.0,65.0,65.0,2017-09,2017-11
J9V49YC3,46.0,31,5,4,2017-09-13,2017-12-12,5158.0,1.0,5158.0,90.0,90.0,2017-09,2017-12
H3ZS0FBT,9.0,7,1,4,2017-09-13,2017-11-21,477.0,0.938053319807026,477.0,69.0,69.0,2017-09,2017-11
GIIHTQGY,47.0,34,5,4,2017-09-13,2017-11-16,4972.0,1.0,4972.0,64.0,64.0,2017-09,2017-11
0LTBCZHI,73.0,9,4,4,2017-09-13,2017-11-30,3902.0,0.9999999999998528,3902.0,78.0,78.0,2017-09,2017-11
8U0BUWUQ,56.0,21,6,4,2017-09-13,2017-12-14,1176.0,0.9989933996939959,1176.0,92.0,92.0,2017-09,2017-12
ROD5WJDM,80.0,21,2,4,2017-09-13,2017-12-14,4140.0,0.9999999999999936,4140.0,92.0,92.0,2017-09,2017-12
86GSJWQW,31.0,25,3,4,2017-09-13,2017-11-30,54.0,0.6262284666784578,54.0,78.0,78.0,2017-09,2017-11
EQ0PLA0O,,24,3,1,2017-09-13,,0.0,0.6569016514210523,0.0,109.0,,2017-09,
B7BT5DB8,14.0,24,3,4,2017-09-13,2017-11-29,51.0,0.8166205661852175,51.0,77.0,77.0,2017-09,2017-11
NJTWATVH,46.0,33,1,4,2017-09-13,2017-09-21,518.0,0.8924592511150137,518.0,8.0,8.0,2017-09,2017-09
ZLIQCT7V,65.0,33,1,4,2017-09-13,2017-12-06,505.0,0.9178956719572595,505.0,84.0,84.0,2017-09,2017-12
0U0GUDIX,66.0,1,5,4,2017-09-14,2017-09-18,5421.0,1.0,5421.0,4.0,4.0,2017-09,2017-09
MN4ZHCUZ,42.0,19,2,4,2017-09-14,2017-11-23,3822.0,0.9999999999997022,3822.0,70.0,70.0,2017-09,2017-11
06H63NKF,13.0,10,2,2,2017-09-14,2017-11-20,0.0,0.005169547111353106,0.0,67.0,67.0,2017-09,2017-11
GBRQN296,52.0,20,4,4,2017-09-14,2017-12-17,3331.0,0.9999999999801521,3331.0,94.0,94.0,2017-09,2017-12
RBHXB5V5,83.0,26,3,2,2017-09-14,2017-11-27,0.0,0.6990930358795578,0.0,74.0,74.0,2017-09,2017-11
59O0CDJE,51.0,30,1,4,2017-09-14,2017-12-20,504.0,0.9558314029932555,504.0,97.0,97.0,2017-09,2017-12
RU9Y6GR1,54.0,30,6,4,2017-09-14,2017-12-10,1117.0,0.996478381007693,1117.0,87.0,87.0,2017-09,2017-12
GIZAD3ZN,47.0,30,2,4,2017-09-14,2017-12-07,5230.0,1.0,5230.0,84.0,84.0,2017-09,2017-12
6CXJOT2A,21.0,32,2,4,2017-09-14,2017-09-16,4844.0,1.0,4844.0,2.0,2.0,2017-09,2017-09
Y9NTV3K5,46.0,32,4,4,2017-09-14,2017-09-23,3596.0,0.9999999999977969,3596.0,9.0,9.0,2017-09,2017-09
GPVQIS5U,54.0,31,2,2,2017-09-14,2017-09-30,0.0,0.002818009365703819,0.0,16.0,16.0,2017-09,2017-09
LI9RCAQ6,61.0,31,2,4,2017-09-14,2017-11-01,4593.0,0.9999999999999998,4593.0,48.0,48.0,2017-09,2017-11
DT8SWPLT,15.0,4,1,4,2017-09-14,2017-12-12,545.0,0.9199055394702372,545.0,89.0,89.0,2017-09,2017-12
URRBXP0V,57.0,4,4,4,2017-09-14,2017-11-08,3362.0,0.9999999999821614,3362.0,55.0,55.0,2017-09,2017-11
CNAQ6R7T,4.0,7,6,4,2017-09-14,2017-12-14,1086.0,0.9972152853850624,1086.0,91.0,91.0,2017-09,2017-12
VRWH3YJV,,34,5,1,2017-09-14,,0.0,0.007690647757635854,0.0,108.0,,2017-09,
FBYWCLLS,1.0,21,1,2,2017-09-14,2017-09-28,0.0,0.07808521131427586,0.0,14.0,14.0,2017-09,2017-09
ZJAIST7C,44.0,14,2,4,2017-09-14,2017-12-31,5153.0,1.0,5153.0,108.0,108.0,2017-09,2017-12
8EQRW9H5,45.0,3,3,2,2017-09-14,2017-11-29,0.0,0.6426249151686233,0.0,76.0,76.0,2017-09,2017-11
F0KWRLK1,44.0,24,2,4,2017-09-14,2017-11-15,5348.0,1.0,5348.0,62.0,62.0,2017-09,2017-11
JBECEURV,,33,1,1,2017-09-14,,0.0,0.12065040918858051,0.0,108.0,,2017-09,
HHP6R0IX,24.0,33,2,4,2017-09-14,2017-11-05,5170.0,1.0,5170.0,52.0,52.0,2017-09,2017-11
XMRZQ8PR,61.0,33,2,4,2017-09-14,2017-09-25,4050.0,0.9999999999999696,4050.0,11.0,11.0,2017-09,2017-09
ER0U0TOC,,13,1,1,2017-09-15,,0.0,0.1667908344731148,0.0,107.0,,2017-09,
77JIGDNZ,8.0,18,6,2,2017-09-15,2017-12-07,0.0,0.01914190544390605,0.0,83.0,83.0,2017-09,2017-12
DK6L8Y0Y,75.0,18,6,4,2017-09-15,2017-09-29,1221.0,0.9984625793682906,1221.0,14.0,14.0,2017-09,2017-09
KA6SVT1C,72.0,10,4,2,2017-09-15,2017-11-16,0.0,0.004079360845027144,0.0,62.0,62.0,2017-09,2017-11
8ARRIREI,76.0,10,5,4,2017-09-15,2017-12-09,5669.0,1.0,5669.0,85.0,85.0,2017-09,2017-12
W3LRLMKP,23.0,8,5,4,2017-09-15,2017-12-19,5385.0,1.0,5385.0,95.0,95.0,2017-09,2017-12
HQKUH8XA,36.0,27,1,2,2017-09-15,2017-12-27,0.0,0.09154126114353166,0.0,103.0,103.0,2017-09,2017-12
6R6T68GL,83.0,27,3,4,2017-09-15,2017-12-09,48.0,0.6601076299564159,48.0,85.0,85.0,2017-09,2017-12
PGT70Q4T,54.0,27,4,4,2017-09-15,2017-12-01,3663.0,0.9999999999977991,3663.0,77.0,77.0,2017-09,2017-12
24K085JJ,,34,6,1,2017-09-15,,0.0,0.017267714073198857,0.0,107.0,,2017-09,
EMORZ8R8,34.0,34,2,4,2017-09-15,2017-09-30,4695.0,0.9999999999999998,4695.0,15.0,15.0,2017-09,2017-09
V6RULHFZ,21.0,24,3,2,2017-09-15,2017-12-30,0.0,0.560352181802808,0.0,106.0,106.0,2017-09,2017-12
NBBIFIKB,,16,4,1,2017-09-15,,0.0,0.0065410079624532895,0.0,107.0,,2017-09,
GRYWAPXY,58.0,33,4,4,2017-09-15,2017-11-07,2712.0,0.9999999946251039,2712.0,53.0,53.0,2017-09,2017-11
ZIEI8JM3,59.0,1,3,4,2017-09-16,2017-12-07,65.0,0.8225108641390768,65.0,82.0,82.0,2017-09,2017-12
QDYFLOZW,67.0,1,3,4,2017-09-16,2017-09-23,55.0,0.5810310814839632,55.0,7.0,7.0,2017-09,2017-09
55YURJ2E,68.0,1,3,4,2017-09-16,2017-12-30,58.0,0.8086214613056675,58.0,105.0,105.0,2017-09,2017-12
R6Q5JOLX,,19,5,1,2017-09-16,,0.0,0.008050398930655123,0.0,106.0,,2017-09,
1PORK6E3,52.0,19,1,4,2017-09-16,2017-09-27,512.0,0.9343278996239262,512.0,11.0,11.0,2017-09,2017-09
ENDKZ399,42.0,13,5,4,2017-09-16,2017-09-24,5820.0,1.0,5820.0,8.0,8.0,2017-09,2017-09
VSNI41WQ,20.0,18,5,2,2017-09-16,2017-11-30,0.0,0.004253469983576695,0.0,75.0,75.0,2017-09,2017-11
87KZX1UX,11.0,10,6,4,2017-09-16,2017-11-25,1179.0,0.9976893833758285,1179.0,70.0,70.0,2017-09,2017-11
PLRBC69J,57.0,10,6,4,2017-09-16,2017-09-26,1153.0,0.998125823484071,1153.0,10.0,10.0,2017-09,2017-09
RZB6Q4FX,26.0,20,6,4,2017-09-16,2017-09-21,892.0,0.9407150879441867,892.0,5.0,5.0,2017-09,2017-09
ASK5U1TD,81.0,20,6,4,2017-09-16,2017-11-22,1231.0,0.9981688593982535,1231.0,67.0,67.0,2017-09,2017-11
T49Q4GWU,56.0,20,4,4,2017-09-16,2017-12-25,3091.0,0.9999999998082336,3091.0,100.0,100.0,2017-09,2017-12
JJ17IHID,78.0,15,1,4,2017-09-16,2017-11-24,547.0,0.9360074617078222,547.0,69.0,69.0,2017-09,2017-11
311WKUHC,46.0,30,3,2,2017-09-16,2017-11-13,0.0,0.5916958514453644,0.0,58.0,58.0,2017-09,2017-11
JG1CD65M,32.0,30,5,4,2017-09-16,2017-09-18,5919.0,1.0,5919.0,2.0,2.0,2017-09,2017-09
YIK15TLW,34.0,30,5,4,2017-09-16,2017-11-10,5745.0,1.0,5745.0,55.0,55.0,2017-09,2017-11
RYJPSM6D,66.0,6,1,2,2017-09-16,2017-11-19,0.0,0.2533736183126064,0.0,64.0,64.0,2017-09,2017-11
ZQK0JTVN,68.0,6,1,2,2017-09-16,2017-11-26,0.0,0.15357446687670703,0.0,71.0,71.0,2017-09,2017-11
FB7OTAMV,76.0,6,2,2,2017-09-16,2017-12-22,0.0,0.007268892645007374,0.0,97.0,97.0,2017-09,2017-12
JZD1QDWA,9.0,4,4,2,2017-09-16,2017-12-06,0.0,0.003729623754627893,0.0,81.0,81.0,2017-09,2017-12
LOSUVU4T,44.0,27,5,2,2017-09-16,2017-12-09,0.0,0.005221320073198008,0.0,84.0,84.0,2017-09,2017-12
