Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,14/03/2023,10310,Efmd Aisbl,"Brussels, Belgium",No,No,,,,,,,,,2005350,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,14/03/2023,154000,Gold Coast Convention & Exhibition Centr,"Broadbeach, Qld",No,No,,,,,,,,,376621,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/03/2023,20135,Seek Limited,"Sydney, Nsw",No,No,,,,,,,,,2005341,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Conference Expenses,14/03/2023,31240,Trinity P3 Pty Ltd,"North Sydney, Nsw",No,No,,,,,,,,,2002392 2003877,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",IT Equipment,15/03/2023,94384,Flexdata Solutions Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,376690,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,15/03/2023,36938,Lightbox Architecture &Interiors Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,376672,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,15/03/2023,4242315,Value Added Asset Management Pty Ltd,"Darra, Qld",No,No,Selective,,,,,,,,376693,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,15/03/2023,152810,Waters Australia Pty Limited,"Dundas, Nsw",No,No,,,,,,,,,376666,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,15/03/2023,4242315,Value Added Asset Management Pty Ltd,"Darra, Qld",No,No,Selective,,,,,,,,376693,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,15/03/2023,152810,Waters Australia Pty Limited,"Dundas, Nsw",No,No,,,,,,,,,376666,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,16/03/2023,33584,Clayton Utz,"Brisbane, Qld",No,No,,,,,,,,,2005299,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,16/03/2023,15039,Creative Biolabs,"New York, NY, Usa",No,No,,,,,,,,,376719,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,16/03/2023,17600,Diametric Engineers,"Fortitude Valley, Qld",No,No,,,,,,,,,376718,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,16/03/2023,28109,Extron Australia,"Marleston, Sa",No,No,,,,,,,,,376751,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,16/03/2023,25255,Global Reviews (Asia Pacific) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,376740,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,16/03/2023,18273,Innerspace (Qld) Seating & Systems Pty.,"Salisbury, Qld",No,No,,,,,,,,,376724,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,16/03/2023,13475,The Trustee For 3Rd View Trust,"Brisbane, Qld",No,No,,,,,,,,,376748,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,17/03/2023,24591,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,376785,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/03/2023,385000,Nous Group Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,376789,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,18/03/2023,10175,Interloc Lockers Pty Ltd,"SILVERWATER, Nsw",No,No,,,,,,,,,376795,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,18/03/2023,11000,Lennox Computer,"Banyo, Qld",No,No,,,,,,,,,376793,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,20/03/2023,11990,John Morris Scientific Pty Ltd,"Willoughby, Nsw",No,No,,,,,,,,,376832,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,21/03/2023,21450,Aarnet,"Canberra, Act",No,No,,,,,,,,,2002764,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,21/03/2023,11422,Australian Bay Lobster Producers Limited,"Chinderah, Nsw",No,No,,,,,,,,,2005354,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,21/03/2023,19104,Dewpoint Air,"Newmarket, Qld",No,No,,,,,,,,,376848,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,21/03/2023,12654,Idp Education Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2004752,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",External Course Delivery,21/03/2023,24035,Noel Robert Scott,Qld,No,No,,,,,,,,,2006202,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,21/03/2023,22724,Qt Gold Coast,"Surfers Paradise, Qld",No,No,,,,,,,,,2006139 2010501,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,21/03/2023,85290,"Sage Publications, Ltd.","Peterborough, Uk",No,No,,,,,,,,,GU-1588,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,53460,Baidam Solutions Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,376894,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,22/03/2023,18935,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,376910,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,22/03/2023,17724,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,376911,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,22/03/2023,21973,Brightside Scientific Pty Ltd,"Tuggerah, Nsw",No,No,,,,,,,,,376913,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,22/03/2023,21868,Geleon Pty Ltd,"Nerang, Qld",No,No,,,,,,,,,376912,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,143000,M & T Resources Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,376893,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,22/03/2023,86874,Monotype Limited,"London, Uk",No,No,,,,,,,,,376892,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,22/03/2023,15529,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,376890,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,22/03/2023,20224,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,376891,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,22/03/2023,219307,Software Education Australia Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,376923,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,150150,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,376915,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,150150,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,376917,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,435435,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",Yes,No,,,,,,,,,376915 388308,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/03/2023,435435,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",Yes,No,,,,,,,,,376917 388299,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,23/03/2023,17050,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,376958,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,23/03/2023,21915,Diligent Fire Pty Ltd,"Albion, Qld",No,No,,,,,,,,,376944,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,23/03/2023,15923,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,376959,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,23/03/2023,13349,Empire Office Furniture,"Rocklea, Qld",No,No,,,,,,,,,376961,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,23/03/2023,14520,Getty Images Sales Australia Pty Ltd,"St Leonards, Nsw",No,No,,,,,,,,,376950,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,23/03/2023,24200,Tribal Group Pty Limited,"North Geelong, Vic",No,No,,,,,,,,,376940,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,24/03/2023,175251,Cpx Pty Ltd,"Kelvin Grove, Qld",No,No,,,,,,,,,377000,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/03/2023,13200,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,376997,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,24/03/2023,196749,"Photon Spot, Inc.","Monrovia, CA, Usa",No,No,,,,,,,,,376981,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,25/03/2023,15236,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,377013,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,25/03/2023,13618,Merck Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,377011,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,25/03/2023,87857,Schneider Electric (Australia) Pty Limit,"Macquarie Park, Nsw",No,No,,,,,,,,,377014,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/03/2023,121344,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,No,,,,,,,,,377015,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/03/2023,115011,Wilson Architects,"Spring Hill, Qld",No,No,,,,,,,,,377012,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/03/2023,115011,Wilson Architects,"Spring Hill, Qld",No,No,,,,,,,,,377012,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,27/03/2023,45185,Computer Alliance Pty Ltd,"Mount Gravatt, Qld",No,No,,,,,,,,,377050,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,27/03/2023,12166,Geneworks Pty Ltd,"THEBARTON, Sa",No,No,,,,,,,,,377026,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/03/2023,16858,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,377023,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,27/03/2023,130000,Toh Lai Yin,Malaysia,No,No,,,,,,,,,377053,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/03/2023,2721997,Value Added Asset Management Pty Ltd,"Darra, Qld",No,No,Selective,,,,,,,,377044,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/03/2023,2721997,Value Added Asset Management Pty Ltd,"Darra, Qld",No,No,Selective,,,,,,,,377044,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/03/2023,22858,Acer - Aust Council For Edu Research Ltd,"Camberwell, Vic",No,No,,,,,,,,,2004443,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,28/03/2023,472748,Avepoint Au Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,377073,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Medical Equipment,28/03/2023,12517,Beam Engineering For Advanced Measuremen,"Orlando, Usa",No,No,,,,,,,,,377075,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/03/2023,24890,Dynata Global Au Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,2005346,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,28/03/2023,21000,English Language Testing Limited,"Brentford, , TW8 9DF, Uk",No,No,,,,,,,,,2007293,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,28/03/2023,11088,Enviro Dna Pty. Ltd.,"Brunswick, Vic",No,No,,,,,,,,,2007049,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/03/2023,494235,Justine Somogyi,United Kingdom,No,No,,,,,,,,,377109,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/03/2023,14520,Mercer Consulting (Australia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2003880,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,28/03/2023,19705,Michael Page International,"Parramatta, Nsw",No,No,,,,,,,,,2006574,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,28/03/2023,20460,Relay Consulting Services,"Rochedale, Qld",No,No,,,,,,,,,377102,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,28/03/2023,13303,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,377076,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,28/03/2023,13221,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,377077,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,28/03/2023,12600,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,377070,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,28/03/2023,267448,Solve Scientific Pty Ltd,"Birkdale, Qld",No,No,,,,,,,,,377067,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Health & Safety Expenses,28/03/2023,29925,Testel Australia Pty Ltd,"Unley, Sa",No,No,,,,,,,,,377078,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Health & Safety Expenses,28/03/2023,20900,Testel Australia Pty Ltd,"Unley, Sa",No,No,,,,,,,,,377079,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Dental Supplies,28/03/2023,28875,The Dentists Workshop Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,2007350,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/03/2023,10640,Tilak Liyanaarachchi,Qld,No,No,,,,,,,,,2003630,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,29/03/2023,484451,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,377132,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,29/03/2023,226103,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,377116,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,29/03/2023,200000,Dewpoint Air,"Newmarket, Qld",No,No,,,,,,,,,377119,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Conference Expenses,29/03/2023,12333,Gestalt Therapy Brisbane Pty Ltd,"West End, Qld",No,No,,,,,,,,,2007581,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,29/03/2023,147406,Life Fitness Australia Pty Ltd,"Geebung, Qld",No,No,,,,,,,,,377117,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,29/03/2023,10035198,Premis Solutions Pty Ltd,"Toowong, Qld",No,No,Selective,,,,,,,,377115,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,29/03/2023,110000,Seek Limited,"Sydney, Nsw",No,No,,,,,,,,,2007756,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,30/03/2023,38500,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,377184,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,30/03/2023,13200,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,377178,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,30/03/2023,20900,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,377179,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,30/03/2023,17125,O'Brien Glass,"Padstow, Nsw",No,No,,,,,,,,,377163,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,30/03/2023,31453,Operation Cetaces,"Noumea, New Caledonia",No,No,,,,,,,,,2007788,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,30/03/2023,44550,People Insights Group Pty Ltd,"Upper Mount Gravatt, Qld",No,No,,,,,,,,,377181,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,30/03/2023,33214,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,377164,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,30/03/2023,13200,Sta Communication,"Brisbane, Qld",No,No,,,,,,,,,377176,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Medical Equipment,30/03/2023,12166,Technosource Australia Pty Ltd,"Tullamarine, Vic",No,No,,,,,,,,,377183,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,31/03/2023,326612,Biodiversity Australia Pty Ltd,"Upper Coomera, Qld",No,No,,,,,,,,,377219,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,31/03/2023,114807,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,377241,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,31/03/2023,949596,Cvent Australia Pty Ltd,"Southbank, Qld",No,No,,,,,,,,,377243,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,31/03/2023,76450,Nous Group Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377218,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,31/03/2023,22575,Opira Pty Ltd,"Mansfield, Qld",No,No,,,,,,,,,377217,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,31/03/2023,70552,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,377254,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Acquisition,1/04/2023,433548,Mercedes - Benz Gold Coast,"Varsity Lakes, Qld",No,No,,,,,,,,,377259,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,3/04/2023,20350,Flamingo Bloom Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,377283,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,3/04/2023,35902,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,377290,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,3/04/2023,25900,Village Roadshow Theme Parks Pty Ltd,"Surfers Paradise, Qld",No,No,,,,,,,,,2008294,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,3/04/2023,25900,Village Roadshow Theme Parks Pty Ltd,"Surfers Paradise, Qld",No,No,,,,,,,,,2008294,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,4/04/2023,257938,Appian Software Switzerland Llc,"Sydney, Nsw",Yes,No,,,,,,,,,C01231_2,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,4/04/2023,54000,Darren Christopher Lukas,Indonesia,No,No,,,,,,,,,377348,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Cleaning Services,4/04/2023,18444,Destroyr Document Shredding Pty Ltd,"Helensvale, Qld",No,No,,,,,,,,,377309,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,4/04/2023,49500,Dowding Family Trust,"Norman Park, Qld",No,No,,,,,,,,,377339,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,4/04/2023,27512,Tecan Australia Pty Ltd,"Port Melbourne, Vic",No,No,,,,,,,,,377314,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,5/04/2023,11370,Australian Catering Services,"Coorparoo, Qld",No,No,,,,,,,,,2009542,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/04/2023,11108,Eagle Lighting Australia Pty Ltd,"East Brisbane, Qld",No,No,,,,,,,,,377353,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,5/04/2023,55000,Intercontinental Sanctuary Cove Resort,"Sanctuary Cove, Qld",No,No,,,,,,,,,377363,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/04/2023,32076,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,377365,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,5/04/2023,14911,Outstanding Displays Pty Ltd,"Wynnum, Qld",No,No,,,,,,,,,377385,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,5/04/2023,10320,Smartsheet Inc.,"Bellevue, Wa, Usa",No,No,,,,,,,,,377369,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/04/2023,41113,Steele Wrobel Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377379,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,5/04/2023,12853,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,2008876,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/04/2023,31625,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377383,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,5/04/2023,37561,"Z Biotech, Llc","Aurora, Co, Usa",No,No,,,,,,,,,377358,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/04/2023,31625,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377383,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,5/04/2023,37561,"Z Biotech, Llc","Aurora, Co, Usa",No,No,,,,,,,,,377358,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,6/04/2023,18549,Becky (Rebecca) Earhart,United States of America,No,No,,,,,,,,,377417,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,6/04/2023,11275,Celebrity Speakers,"Sydney, Nsw",No,No,,,,,,,,,377416,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,6/04/2023,11613,Integrated Dna Technologies Aust Pty Ltd,"Baulkham Hills, Nsw",No,No,,,,,,,,,377403,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,6/04/2023,92742,Sarah Louise Deck,Canada,No,No,,,,,,,,,377420,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,7/04/2023,10529,Ecolab Pty Ltd,"North Ryde, Nsw",No,No,,,,,,,,,377423,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,7/04/2023,17433,John Barry Group Pty Ltd,"Oxenford, Qld",No,No,,,,,,,,,377425,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,7/04/2023,10500,University Of Auckland,"Auckland, New Zealand",No,No,,,,,,,,,2006157,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,7/04/2023,10500,University Of Auckland,"Auckland, New Zealand",No,No,,,,,,,,,2006157,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,11/04/2023,11038,American Academy Of Pediatrics,"Chicago, Usa",No,No,,,,,,,,,2009795,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,11/04/2023,21417,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,377478,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,11/04/2023,11715,Copley Scientific Ltd,"Nottingham, Uk",No,No,,,,,,,,,377435,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,11/04/2023,19250,Dm2Architecture Pty Ltd,"Petrie Terrace, Qld",No,No,,,,,,,,,377472,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,11/04/2023,29700,Global Reviews (Asia Pacific) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,377474,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,11/04/2023,75680,Mode Design Corp Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,377479,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,12/04/2023,63800,Gadens Lawyers,"Brisbane, Qld",No,No,,,,,,,,,377500,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,12/04/2023,15878,Gaplink Company Limited,"Hanoi, Vietnam",No,No,,,,,,,,,2006552,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,12/04/2023,21450,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,377519,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,12/04/2023,24310,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,377502,,,,,,
