Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,28/04/2025,877183,CyberCX Pty Ltd,"Melbourne, Vic",No,,Limited,c - (ii) Would cause significant inconvenience or substantial duplication of costs for the procuring entity,,,,,,,399030,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,29/04/2025,20350,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,399073,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,29/04/2025,266873,Brightside Scientific Pty Ltd,"Tuggerah, Nsw",No,,,,,,,,,,399053,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,29/04/2025,33455,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,,,,,,,,,,2123792,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,29/04/2025,37026,Dewpoint Air,"Newmarket, Qld",No,,,,,,,,,,399056,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,29/04/2025,12771,DEXION ACACIA RIDGE,"Acacia Ridge, Qld",No,,,,,,,,,,399067,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Accreditation Fees,29/04/2025,19567,Dietitians Association of Australia,"Deakin, Act",No,,,,,,,,,,2126837,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Legal Fees,29/04/2025,10768,McCullough Robertson Lawyers,"Brisbane, Qld",No,,,,,,,,,,2126265,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Marketing Fees,29/04/2025,11483,Richmond Signs & Designs,"Southport, Qld",No,,,,,,,,,,399074,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Marketing Fees,29/04/2025,10653,Richmond Signs & Designs,"Southport, Qld",No,,,,,,,,,,399075,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,29/04/2025,64614,The University of The South Pacific,Fiji,No,,,,,,,,,,2126847,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,30/04/2025,146850,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",No,,,,,,,,,,399100,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,30/04/2025,26536,CyberCX Pty Ltd,"Melbourne, Vic",No,,,,,,,,,,399087,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,30/04/2025,12345,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",No,,,,,,,,,,399099,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,30/04/2025,202620,PLN PROJECTS PTY LTD,"Currumbin, Qld",No,,,,,,,,,,399102,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,1/05/2025,31251,Arkance Australia Pty Limited,"Brisbane, Qld",No,,,,,,,,,,399110,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,1/05/2025,10780,Aus Building-Performance Pty Ltd,"Manly, Qld",No,,,,,,,,,,399172,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Computer Equipment,1/05/2025,179916,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,,,,,,,,,,399157,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,1/05/2025,26675,Dimity Adams Psychology Pty Ltd,"Moggill, Qld",No,,,,,,,,,,399174,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,1/05/2025,11000,ESRI Australia,"Brisbane Albert Street, Qld",No,,,,,,,,,,399108,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Chemical/Biological Products,1/05/2025,10195,Illumina Australia Pty Ltd,"Scoresby, Vic",No,,,,,,,,,,399128,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,1/05/2025,131294,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,,,,,,,,,,399114,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,1/05/2025,35200,LAB ARCHITECTS PTY LTD,"Chapel Hill, Qld",No,,,,,,,,,,399175,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Office Equipment,1/05/2025,77322,Securcom Pty Ltd,"Brendale, Qld",No,,,,,,,,,,399116,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,1/05/2025,69090,Siteimprove Australia Pty Ltd,"Royal Exchange, Nsw",No,,,,,,,,,,399109,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,1/05/2025,43010,Steele Wrobel Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,399162,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,1/05/2025,273098,The Trustee for Fireland Consultancy,"Toombul, Qld",No,,,,,,,,,,399113,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,2/05/2025,17050,AUDIO SYSTEMS LOGIC PTY LTD,"Fortitude Valley, Qld",No,,,,,,,,,,399184,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,2/05/2025,16368,Beckman Coulter Australia P/L,"Lane Cove, Nsw",No,,,,,,,,,,399192,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,2/05/2025,12210,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",No,,,,,,,,,,399183,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Hire/Lease Fees,2/05/2025,24288,Kennards Hire Pty Limited,"Seven Hills, Nsw",No,,,,,,,,,,399191,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,2/05/2025,48950,SCHNEIDER ELECTRIC (AUSTRALIA) PTY LIMIT,"Macquarie Park, Nsw",No,,,,,,,,,,399181,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,2/05/2025,84755,SCHNEIDER ELECTRIC (AUSTRALIA) PTY LIMIT,"Macquarie Park, Nsw",No,,,,,,,,,,399182,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,6/05/2025,18018,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,,,,,,,,,,2125026,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,6/05/2025,17600,Intl Education Association of Aust Inc,"Melbourne, Vic",No,,,,,,,,,,2127090,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,6/05/2025,74205,MONTROC PTY LTD,"Hughes, Act",No,,,,,,,,,,2125606,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,6/05/2025,46706,Red Hat Asia-Pacific Pty Ltd,"North Sydney, Nsw",No,,,,,,,,,,399214,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,6/05/2025,10500,Senpu South Pty Ltd,"Underwood, Qld",No,,,,,,,,,,2127087,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,6/05/2025,13750,The Trustee for GrantEd Group Unit Trust,"Bentleigh, Vic",No,,,,,,,,,,2127304,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,6/05/2025,19041,University of Melbourne,"Melbourne, Vic",No,,,,,,,,,,2127683,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,7/05/2025,25810,DAIKIN AUSTRALIA PTY LTD,"Chipping Norton, Nsw",No,,,,,,,,,,399238,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,7/05/2025,417450,Focus Professional Services Pty Ltd,"Brisbane, Qld",Yes,,,,,,,,,,399257 405014,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,7/05/2025,43200,MARSHALL ROBERT BUTTERWORTH,Qld,No,,,,,,,,,,399242,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,7/05/2025,27200,MARSHALL ROBERT BUTTERWORTH,Qld,No,,,,,,,,,,399243,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,7/05/2025,84440,Menhir Photonics,Switzerland,No,,,,,,,,,,399237,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,7/05/2025,245546,Modutek Corporation,United States,No,,,,,,,,,,399236,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,7/05/2025,10835,Pitch Black Engineering,"Brisbane, Qld",No,,,,,,,,,,399258,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,8/05/2025,3300000,Apollo Property Group,"Fortitude Valley, Qld",No,,Selective,,,,,,,,399310,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,8/05/2025,17974,ARBOR AUSTRALIS CONSULTING,"Sherwood, Qld",No,,,,,,,,,,399268,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",IT Equipment,8/05/2025,28454,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,399289,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Computer Equipment,8/05/2025,24695,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,,,,,,,,,,399274,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,8/05/2025,21938,Gardner Denver Industries Pty Ltd,"Dandenong South, Vic",No,,,,,,,,,,399273,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,8/05/2025,32430,Gearset Limited,United Kingdom,No,,,,,,,,,,399296,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,8/05/2025,25646,Kai Catering,United Kingdom,No,,,,,,,,,,399270,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Conference Expenses,8/05/2025,25905,Mantra on View Hotel,"Surfers Paradise, Qld",No,,,,,,,,,,399272,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,8/05/2025,13684,No Problems Just Solutions Pty Ltd,"Loganholme, Qld",No,,,,,,,,,,399269,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,8/05/2025,636716,Ping Identity Corporation,United States,No,,Selective,,,,,,,,399293,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Printing Expenses,9/05/2025,52250,CPX Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",No,,,,,,,,,,399330,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,12/05/2025,84687,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,,,,,,,,,,399362,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,12/05/2025,15675,Dimity Adams Psychology Pty Ltd,"Moggill, Qld",No,,,,,,,,,,399378,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,12/05/2025,21863,EVIDENT AUSTRALIA PTY LTD,"Macquarie Park, Nsw",No,,,,,,,,,,399379,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,12/05/2025,190190,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,399377,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,12/05/2025,35013,Healing Circle Mob Pty Ltd,"Darwin City, Nt",No,,,,,,,,,,399381,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,13/05/2025,683582,Amcoss GmbH,Austria,No,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,399398,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Conference Expenses,13/05/2025,71340,Australian Human Resources Institute,"Melbourne, Vic",No,,,,,,,,,,399403,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,13/05/2025,10340,Australian National University,"Acton, Act",No,,,,,,,,,,399395,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,13/05/2025,17483,Cekora,France,No,,,,,,,,,,399401,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,13/05/2025,54336,Coolmine Therapeutic Community,Ireland,No,,,,,,,,,,399391,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,13/05/2025,26366,Eppendorf South Pacific Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,399387,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,13/05/2025,31259,Movenpick Resort & Spa Jimbaran Bali,Indonesia,No,,,,,,,,,,2127887 2128288,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,13/05/2025,23514,PalmSens BV,Netherlands,No,,,,,,,,,,399394,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,13/05/2025,14476,PalmSens BV,Netherlands,No,,,,,,,,,,399400,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,13/05/2025,17600,Queensland Art Gallery,"Sth Brisbane, Qld",No,,,,,,,,,,399396,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,13/05/2025,11440,Yanto Migration,"Kelvin Grove, Qld",No,,,,,,,,,,399410,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,14/05/2025,22000,Brightside Scientific Pty Ltd,"Tuggerah, Nsw",No,,,,,,,,,,399465,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,14/05/2025,555324,DLG SHAPE (QLD) PTY LIMITED,"Brisbane City, Qld",No,,Selective,,,,,,,,399474,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Vehicle Acquisition,14/05/2025,84498,LEXUS OF SOUTHPORT,"Southport, Qld",No,,,,,,,,,,399460,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,14/05/2025,55439,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,399466,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,15/05/2025,22000,University of Melbourne,"Melbourne, Vic",No,,,,,,,,,,399483,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,16/05/2025,25233,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,,,,,,,,,,399518,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,16/05/2025,54450,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,,,,,,,,,,399543,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,16/05/2025,5087294,FDC Construction & Fitout (QLD) Pty Limi,"Fortitude Valley, Qld",Yes,,Selective,,,,,,,,399541,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,16/05/2025,216155,FLORIPA CAPITAL PTY LTD,"Bondi Beach, Nsw",No,,,,,,,,,,399526,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,16/05/2025,10795,Murdoch University,"Murdoch, Wa",No,,,,,,,,,,399525,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,16/05/2025,244332,VERIS AUSTRALIA PTY LTD,"Milton, Qld",Yes,,,,,,,,,,399539,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/05/2025,15906,KELVIN ROSS O'HALLORAN,Qld,No,,,,,,,,,,399572,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Computer Equipment,19/05/2025,12807,AFTERSHOCK PC PTY LTD,"West Melbourne, Vic",No,,,,,,,,,,399606,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/05/2025,10025,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",No,,,,,,,,,,399613,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/05/2025,542930,CARSELDINE AIR CONDITIONING PTY. LTD.,"Everton Hills, Qld",No,,Selective,,,,,,,,399618,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,19/05/2025,164669,Life Fitness Australia Pty Ltd,"Geebung, Qld",No,,,,,,,,,,399600,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,19/05/2025,248930,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,,,,,,,,,,399607,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/05/2025,18487,Pothole People QLD,"Hemmant, Qld",No,,,,,,,,,,399597,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/05/2025,528803,Premis Solutions Pty Ltd,"Toowong, Qld",No,,Selective,,,,,,,,399619,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,19/05/2025,15000,TNC Pacific Consulting,"Annerley, Qld",No,,,,,,,,,,399609,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,19/05/2025,13030,VET1 PTY LTD,"Coomera, Qld",No,,,,,,,,,,399605,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Accreditation Fees,20/05/2025,11344,AACSB International,United States,No,,,,,,,,,,2129204,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,20/05/2025,41763,Autonomous Bougainville Government,Papua New Guinea,No,,,,,,,,,,2128278,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,20/05/2025,121413,Blackbaud Pacific Pty Ltd,"North Sydney, Nsw",No,,,,,,,,,,399630,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,20/05/2025,10126,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,399628,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Health & Safety Expenses,20/05/2025,18552,Elite Test & Tag Brisbane South,"Holland Park West, Qld",No,,,,,,,,,,2126853,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,20/05/2025,12492,Experian Australia t/a QAS Pty Ltd,"Melbourne, Vic",No,,,,,,,,,,399627,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,20/05/2025,65945,SCYNE ADVISORY PTY LTD,"Canberra, Act",No,,,,,,,,,,399629,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,20/05/2025,63800,THE EXPERIENCE ERA PTY LTD,"Sandy Bay, Tas",No,,,,,,,,,,2128826 2137399 2138078,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Hire/Lease Fees,21/05/2025,13332,Corporate Stage Solutions,"Coorparoo Bc, Qld",No,,,,,,,,,,399656,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Hire/Lease Fees,21/05/2025,13222,Corporate Stage Solutions,"Coorparoo Bc, Qld",No,,,,,,,,,,399657,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Computer Equipment,21/05/2025,244278,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,399662,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,22/05/2025,55000,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,399684,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,22/05/2025,34144,HARVEST ON QUEEN PTY LTD,"Brisbane City, Qld",No,,,,,,,,,,399705,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,23/05/2025,16566,Ourmobs Investments Pty Ltd,"Molendinar, Qld",No,,,,,,,,,,399713,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,26/05/2025,21230,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,399756,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,26/05/2025,52217,Eppendorf South Pacific Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,399753,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,26/05/2025,25302,KNAUER Wissenschaftliche Gerate GmbH,Germany,No,,,,,,,,,,399750,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,26/05/2025,810540,TimeEdit AB,Sweden,No,,Selective,,,,,,,,399751,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,27/05/2025,14119372,Apollo Property Group,"Fortitude Valley, Qld",Yes,,Selective,,AS2124-1992 - Special Conditions of Contract ,4,"Task appreciation, program, methodology 35, Previous experience /Project Team and Capability 35, Impact procurement 15 and Local Benefits Test 15",As per Project Management Plan,As per Project Management Plan,As per the contract and Project Management Plan,399781,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,27/05/2025,11363,ARCHITECTUS AUSTRALIA PTY LTD,"Melbourne, Vic",No,,,,,,,,,,2130534,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,13948,Australian Institute of Health & Welfare,"Canberra, Act",No,,,,,,,,,,2127697,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,27/05/2025,31376,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,,,,,,,,,,399812,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audio Visual Equipment,27/05/2025,154757,BSG Brisbane Sound Group,"Northgate, Qld",No,,,,,,,,,,399804,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audio Visual Equipment,27/05/2025,11903,BSG Brisbane Sound Group,"Northgate, Qld",No,,,,,,,,,,399805,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,649963,Chengdu Olymvax Biopharmaceuticals Inc.,China,No,,Limited,"b - (ii) For the protection of patents, copyrights or other exclusive rights which can only be supplied by a particular supplier and no reasonable alternative exists",,,,,,,2129527 2168704,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,27/05/2025,33455,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,,,,,,,,,,2127693,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,40912,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,399822,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,27/05/2025,15743,"Footage Firm, Inc",United States,No,,,,,,,,,,399821,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,13260,Hatzis Family Trust,Qld,No,,,,,,,,,,399818,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,18000,LS Generaldienstleister,Germany,No,,,,,,,,,,399783,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,27/05/2025,293975,MOQdigital Pty Ltd,"Spring Hill, Qld",No,,,,,,,,,,399825,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Conference Expenses,27/05/2025,10950,NATIONAL LEADERSHIP FORUM PTY LTD,"Thornleigh, Nsw",No,,,,,,,,,,2128591,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Marketing Fees,27/05/2025,44000,Playbk Sports Tech,"Mermaid Beach, Qld",No,,,,,,,,,,2129480 2135425 2136777,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,27/05/2025,29216,Queensland Futures Institute Ltd,"Brisbane, Qld",No,,,,,,,,,,2130533,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,27/05/2025,15004,Richmond Signs & Designs,"Southport, Qld",No,,,,,,,,,,2130928,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,27/05/2025,10725,T&M Tree Services,"Buccan, Qld",No,,,,,,,,,,399786,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audio Visual Equipment,27/05/2025,29518,Turramurra Music Pty Ltd,"Turramurra, Nsw",No,,,,,,,,,,399809,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,28/05/2025,23279,All Purpose Removals,"Archerfield, Qld",No,,,,,,,,,,399868,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,28/05/2025,13615,Australian Fire Services Testing Pty Ltd,"67 Melville Tce , Wynnum, Qld",No,,,,,,,,,,399863,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,28/05/2025,20570,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,399867,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,28/05/2025,10102,Videopro Pty Ltd,"Eagle Farm, Qld",No,,,,,,,,,,399851,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,29/05/2025,14300,BAIDAM SOLUTIONS PTY LTD,"Brisbane, Qld",No,,,,,,,,,,399890,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,29/05/2025,15400,Blackbook AI,"Brisbane, Qld",No,,,,,,,,,,399911,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,29/05/2025,30076,Nikon Australia Pty Ltd,"Rhodes, Nsw",No,,,,,,,,,,399887,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,29/05/2025,27119,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,,,,,,,,,,399892,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,29/05/2025,262653,Premis Solutions Pty Ltd,"Toowong, Qld",No,,,,,,,,,,399903,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,29/05/2025,470078,Salesforce,"Sydney, Nsw",No,,,,,,,,,,399891,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,29/05/2025,16886,SlideRoom Technologies Inc,United States,No,,,,,,,,,,399912,,,,,,
