Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/03/2024,80700,Code Systems Corporation,"Moggill, Qld",No,No,,,,,,,,,388290,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,19/03/2024,208042,Flexdata Solutions Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,388291,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,19/03/2024,29392,Scientifix Pty Ltd,"Clayton, Vic",No,No,,,,,,,,,388297,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/03/2024,122117,Atco Structures & Logistics Pty Ltd,"Fortitude Valley, Qld",Yes,No,,,,,,,,,388310 386531,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,20/03/2024,13134,Hague Australia,"Brisbane, Qld",No,No,,,,,,,,,388326,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/03/2024,10890,Jha Consulting Engineers (Qld) Pty Ltd,"Teneriffe, Qld",No,No,,,,,,,,,388327,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,20/03/2024,17772,Lastek Pty Ltd,"Thebarton, Sa",No,No,,,,,,,,,388314,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,20/03/2024,13200,Vald Performance (Aust) Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,388342,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Computer Equipment,21/03/2024,16128,Dexion Acacia Ridge,"Thebarton, Sa",No,No,,,,,,,,,388344,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,21/03/2024,22800,Noel Robert Scott,Qld,No,No,,,,,,,,,2063845,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/03/2024,10636068,Premis Solutions Pty Ltd,"Toowong, Qld",No,No,Selective,,AS2124-1992-Special Conditions of Contract and Annexure,7,"Task Apprecistion, programme, methodology & capacity-35% Capability-35%, Local Benefit Test-15%,Impact Procurement-15%",Specified demolition and construction works,As per preliminary program sheet,As per contract management place,388362,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Relocation Services,21/03/2024,12426,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,388372,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/03/2024,150786,Smartsheet Inc.,Usa,Yes,No,,,,,,,,,388356 394873,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,22/03/2024,86991,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,No,,,,,,,,,388393,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,22/03/2024,52470,Icad Consultants Pty Ltd,"Bridgeman Downs, Qld",No,No,,,,,,,,,388380,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/03/2024,105104,Kramer Consulting Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,388392,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/03/2024,21758,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,388383,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/03/2024,12980,Salus Risk Consulting Pty Ltd,"Lane Cove, Nsw",No,No,,,,,,,,,388390,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/03/2024,44660,Schneider Electric (Australia) Pty Limit,"Macquarie Park, NSW",No,No,,,,,,,,,388403,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,24/03/2024,12713,Fr&C Pty Ltd,"Toowong, Qld",No,No,,,,,,,,,2063471,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,24/03/2024,14800,Pulsestart Training Solutions Pty Ltd,"Clayton, Vic",No,No,,,,,,,,,2060156,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,24/03/2024,18814,Tertiary Education Quality And Standards,"South Oakleigh, Vic",No,No,,,,,,,,,2061993,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,25/03/2024,22000,Brisbane Development Association Inc,"South Melbourne, Vic",No,No,,,,,,,,,2060393,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,25/03/2024,16764,Elicityl,"Mawson Lakes, Sa",No,No,,,,,,,,,388419,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/03/2024,16150,Eve Australia Pty Ltd,"Rydalmere, Nsw",No,No,,,,,,,,,388437,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/03/2024,20635,Eve Australia Pty Ltd,"Rydalmere, Nsw",No,No,,,,,,,,,388438,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/03/2024,13750,Verticurl Marketing Services Pty Ltd,"Millers Point, Nsw",No,No,,,,,,,,,388435,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/03/2024,11385,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,388471,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/03/2024,928332,Buildcorp Group Pty Limited,"Mount Gravatt, Qld",No,No,Limited,,,,,,,,388449,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/03/2024,26400,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,388473,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,26/03/2024,11600,Jorkat Family Trust & The Trustee For Th,"South Brisbane, Qld",No,No,,,,,,,,,2060374,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/03/2024,27280,Mode Design Corp Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,388447,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,27/03/2024,113296,"Bionex Solutions, Inc.","Mermaid Waters, Qld",No,No,,,,,,,,,388488,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/03/2024,21404,Eve Australia Pty Ltd,"Rydalmere, Nsw",No,No,,,,,,,,,388515,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/03/2024,21817,Eve Australia Pty Ltd,"Rydalmere, Nsw",Yes,No,,,,,,,,,388516,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,27/03/2024,13034,Merck Life Science Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,388501,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,27/03/2024,78000,Southport Australian Rules Football Club,"Southport, Qld",No,No,,,,,,,,,388491,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,27/03/2024,68304,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,388489,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,28/03/2024,12936,Bailey Hq Pty Ltd,"Salisbury, Qld",No,No,,,,,,,,,388558,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,28/03/2024,82500,City Impact Ltd,"Frenchs Forest, Nsw",No,No,,,,,,,,,388526,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,28/03/2024,80227,Common Purpose Student Experiences Limit,"Cannon Hill, Qld",No,No,,,,,,,,,2062078 2082708,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,28/03/2024,55000,Frontline Mental Health Pty Ltd,"Bondi Junction, Nsw",No,No,,,,,,,,,388544,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/03/2024,35977,Getinge Australia Pty Ltd,"Chatswood, Nsw",No,No,,,,,,,,,388552,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,28/03/2024,45355,Global Life Sciences Solutions Australia,"Thebarton, Sa",No,No,,,,,,,,,388540,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,28/03/2024,55000,Inn8 Consulting Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,388541,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/03/2024,11000,Mccullough Robertson Lawyers,"Brisbane, Qld",No,No,,,,,,,,,388528,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,28/03/2024,60424,Nellers Hr Consulting,"Coomera, Qld",No,No,,,,,,,,,388543,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/03/2024,31580,Acer - Aust Council For Edu Research Ltd,"Camberwell, Vic",No,No,,,,,,,,,2062071,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,2/04/2024,15439,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,388573,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,2/04/2024,35030,Harvest On Queen Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,388577,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,2/04/2024,27000,Watchmycompetitor,Uk,No,No,,,,,,,,,2064766,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,3/04/2024,51619,Wp Engine Inc,Usa,No,No,,,,,,,,,388600,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,4/04/2024,10244,Boc Limited,"Labrador, Qld",No,No,,,,,,,,,388634,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/04/2024,20186,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,388629,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,4/04/2024,11000,W&H Service Centre,"Edwardstown, Sa",No,No,,,,,,,,,388633,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,5/04/2024,11000,Adec Australia,"Mascot, Nsw",No,No,,,,,,,,,388677,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,5/04/2024,13549,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,388665,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,5/04/2024,11000,Nsk Oceania Pty Ltd,"Rosebery, Nsw",No,No,,,,,,,,,388681,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,5/04/2024,110000,Straumann Pty Ltd,"Port Melbourne, Vic",No,No,,,,,,,,,388678,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,6/04/2024,31620,Bruker Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,388692,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,6/04/2024,12549,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,388714,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,6/04/2024,395208,Sabe Services Group,"Loganholme, Qld",No,No,,,,,,,,,388707,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,6/04/2024,32747,Thomson Geer,"Brisbane, Qld",No,No,,,,,,,,,388690,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Inventory Expenses,8/04/2024,14850,Amer Sports Australia Pty Ltd,"Braeside, Vic",No,No,,,,,,,,,388728,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Inventory Expenses,8/04/2024,14850,Head Oceania Pty Ltd,"Stapylton, Qld",No,No,,,,,,,,,388729,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/04/2024,44550,Lab Architects Pty Ltd,"Chapel Hill, Qld",No,No,,,,,,,,,388748,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/04/2024,18700,Lab Architects Pty Ltd,"Chapel Hill, Qld",Yes,No,,,,,,,,,388749,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/04/2024,50000,Achieve Human Resources,"Maroochydore, Qld",No,No,,,,,,,,,388813,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,9/04/2024,1228519,Cybercx Pty Ltd,"Melbourne, Vic",No,No,Open,,,,,,,,388811,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/04/2024,54714,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,388780,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,9/04/2024,12372,Emona Instruments Pty Ltd,"Rocklea, Qld",No,No,,,,,,,,,388797,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,9/04/2024,127938,"Unicomposite Technology Co., Ltd",China,No,No,,,,,,,,,2065041 2069686,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/04/2024,40150,University Of Western Australia,"Nedlands, Wa",No,No,,,,,,,,,392865,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/04/2024,19488,Evident Australia Pty Ltd,"Macquarie Park, NSW",No,No,,,,,,,,,388833,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,10/04/2024,86522,Hootsuite Inc.,Canada,No,No,,,,,,,,,388823,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,10/04/2024,16500,Iron Mountain Australia Group Pty Ltd,"Virginia, Qld",No,No,,,,,,,,,388834,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/04/2024,11000,Lab Architects Pty Ltd,"Chapel Hill, Qld",No,No,,,,,,,,,388854,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/04/2024,52898,Ryan Wilks Pty. Ltd.,"Murarrie, Qld",No,No,,,,,,,,,388832,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,10/04/2024,22000,Zircodata Pty Ltd,"Hawthorn, Vic",No,No,,,,,,,,,388835,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/04/2024,19571,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,388867,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,11/04/2024,31465,Abcam Australia Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,388886,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,11/04/2024,13651,Agilent Technologies Australia Pty Ltd,"Mulgrave, Vic",No,No,,,,,,,,,388871,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/04/2024,27500,Assured Solutions (Victoria) Pty Ltd,"Yarraville, Vic",No,No,,,,,,,,,388890,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,11/04/2024,10603,Jb Hi Fi Group Pty Ltd,"Macgregor, Qld",No,No,,,,,,,,,388857,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/04/2024,243698,K. J. Ross & Associates Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,388873,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/04/2024,42240,Lightbox Architecture &Interiors Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,388869,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/04/2024,597582,The Trustee For The S&C Brisbane Executi,"Wheelers Hill, Vic",Yes,No,,,,,,,,,388889 398226,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/04/2024,10379,Devcert,"North Ward, Qld",No,No,,,,,,,,,388915,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/04/2024,27719,Lovell Chen Pty. Ltd.,"Melbourne, Vic",Yes,No,,,,,,,,,388916,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/04/2024,11418,Sabe Services Group,"Loganholme, Qld",No,No,,,,,,,,,388896,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,12/04/2024,11714,Stemcell Technologies Australia Holdings,"Tullamarine, Vic",No,No,,,,,,,,,388895,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/04/2024,19734,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,388936,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,16/04/2024,12279,Accurate Mass Scientific Pty Ltd,"Keilor East, Vic",No,No,,,,,,,,,388975,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/04/2024,40755,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,No,,,,,,,,,388996,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,16/04/2024,11974,Genscript,Usa,No,No,,,,,,,,,388977,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/04/2024,16060,Mckenzie Group Consulting (Qld) Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,388994,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/04/2024,16880,Robert John Shannon,Qld,No,No,,,,,,,,,388979,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,16/04/2024,14795,The Trustee For Merch Girls Unit Trust,"Balaclava, Vic",No,No,,,,,,,,,2068507,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/04/2024,11605,Vivo Group Pty Ltd,"Paddington, Qld",No,No,,,,,,,,,2068451,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/04/2024,12760,Action Auto Door,"Nerang, Qld",No,No,,,,,,,,,389036,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/04/2024,52117,Fire Services Queensland Pty Ltd,"Chermside, Qld",No,No,,,,,,,,,389034,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/04/2024,133675,Grace Maya,Zimbabwe,No,No,,,,,,,,,389015 389408,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/04/2024,40150,Napier & Blakeley Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,389008,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,17/04/2024,1606276,Riot Solutions Pty Ltd,"Brisbane, Qld",No,No,Open,,,,,,,,389018 389019,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/04/2024,60000,Steve Wright Consulting,"Mt Eliza, Vic",No,No,,,,,,,,,389016,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/04/2024,574653,The Trustee For The S&C Brisbane Executi,"Wheelers Hill, Vic",Yes,No,,,,,,,,,389035 398133,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,18/04/2024,41762,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,389062,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/04/2024,16115,Steele Wrobel Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,389044,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,18/04/2024,14410,Vald Performance (Aust) Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,389050,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/04/2024,14478,Data Centre Services Australia Pty Ltd,"Eight Mile Plains, Qld",No,No,,,,,,,,,389096,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,19/04/2024,66195,Illumina Australia Pty Ltd,"Scoresby, Vic",No,No,,,,,,,,,389120,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/04/2024,55000,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,389095,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,19/04/2024,27683,Publicis Brisbane,"South Brisbane, Qld",No,No,,,,,,,,,389126,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products Gas Supply,22/04/2024,13428,"Biosynth International, Inc.",Uk,No,No,,,,,,,,,389138,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/04/2024,24818,Intrec Management (Qld) Pty Ltd,"Milton, Qld",No,No,,,,,,,,,389136,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/04/2024,49717,Malvern Panalytical,"Chipping Norton, Nsw",No,No,,,,,,,,,2069927,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/04/2024,30250,Philip Chun Accessibility Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,389135,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/04/2024,27187,Pothole People Qld,"Hemmant, Qld",No,No,,,,,,,,,389134,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/04/2024,90652,Qcif,"St Lucia, Qld",No,No,,,,,,,,,2069720,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Commission Payment,22/04/2024,21900,Study Options Limited,England,No,No,,,,,,,,,2069500,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/04/2024,449240,Tessele Consultants Pty Ltd,"Attadale, Wa",No,No,,,,,,,,,2069911 2074102 392988,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Patent Application Fee,22/04/2024,11458,University Of Technology Sydney,"Broadway, Nsw",No,No,,,,,,,,,2067197,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/04/2024,15180,Walter & Eliza Hall Institute Of Med Res,"Parkville, Vic",No,No,,,,,,,,,2069685,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/04/2024,18260,Dma Engineers Pty Ltd,"Spring Hill, Qld",No,No,,,,,,,,,389176,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,23/04/2024,54908789,ISS Facility Services Australia Ltd,"Murarrie, Qld",No,No,Open,,Comprehensive Goods and Services,3,"Solution fit -40%, Experience, capacity, and capability-40%
Impact procurement-20%",Cleaning Services,As per implementation plan ,Per KPI’s in the contract management plan,GU-2404,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,23/04/2024,16500,Johnson Winter & Slattery,"Adelaide, Sa",No,No,,,,,,,,,389221,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/04/2024,16390,Norman Disney & Young,"Sydney, Nsw",No,No,,,,,,,,,389182,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,24/04/2024,91575,Source Legal Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,389224,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,24/04/2024,25958,The St. Regis Macao,Macao,No,No,,,,,,,,,389240,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,24/04/2024,99000,The Trustee For Rumour Settlement,"Dulwich, Sa",No,No,,,,,,,,,2072723 2096029,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,24/04/2024,208666,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,2070579 2091304,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/04/2024,59763,Uipath Srl,Romania,Yes,No,,,,,,,,,389266,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,28/04/2024,135493,Resolving Images,"Macleod, Vic",No,No,,,,,,,,,389297,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/04/2024,21512,A.G. Coombs (Qld) Pty. Ltd.,"Fortitude Valley, Qld",No,No,,,,,,,,,389328,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,29/04/2024,170020,Sarah Louise Deck,Canada,Yes,No,,,,,,,,,389302 400501,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/04/2024,30250,Bfj Digital,"Spring Hill, Qld",No,No,,,,,,,,,389338,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,30/04/2024,10585,Brisbane City Council,"Brisbane, Qld",No,No,,,,,,,,,2070571,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,30/04/2024,12341,Bsg Brisbane Sound Group,"Northgate, Qld",No,No,,,,,,,,,389331,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,30/04/2024,11770,Ceda,"Brisbane, Qld",No,No,,,,,,,,,2070552,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,30/04/2024,39964,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,No,,,,,,,,,2068495,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,30/04/2024,16747,Gardner Denver Industries Pty Ltd,"Dandenong South, Vic",No,No,,,,,,,,,389332,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,30/04/2024,22353,Kayell Australia,"Artarmon, Nsw",No,No,,,,,,,,,389334,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Commission Payment,30/04/2024,86766,Kom Consultants,Canada,No,No,,,,,,,,,2070148,,,,,,
