Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,55000,NEOSS AUSTRALIA PTY LTD,"Bowen Hills, Qld",,,,,,,,,,,405988,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/01/2026,10150,Novogene (HK) Company Limited,Hong Kong,,,,,,,,,,,405929,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,93500,NSK Oceania Pty Ltd,"Rosebery, Nsw",,,,,,,,,,,405975,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,55000,NSK Oceania Pty Ltd,"Rosebery, Nsw",,,,,,,,,,,405989,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,22000,NSK Oceania Pty Ltd,"Rosebery, Nsw",,,,,,,,,,,405990,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,93500,One Dental Pty Ltd,"Castle Hill, Nsw",,,,,,,,,,,405976,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,16500,Ormco Pty Ltd,"North Ryde, Nsw",,,,,,,,,,,405991,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,82500,Ozdent Dental Products Australia,"Castle Hill, Nsw",,,,,,,,,,,405977,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,14/01/2026,165000,OZGENE ARC PTY LTD,"Bentley, Wa",,,,,,,,,,,406039,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,11000,Pacific Dental Specialties Pty Ltd,"Burleigh Heads, Qld",,,,,,,,,,,405978,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,27500,Pathtech Pty Ltd,"Preston, Vic",,,,,,,,,,,406037,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,27500,Pathtech Pty Ltd,"Preston, Vic",,,,,,,,,,,406038,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,60500,Scancare Pty Ltd,"Varsity Lakes, Qld",,,,,,,,,,,406022,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,49500,Schulke Australia Pty Ltd,"Macquarie Park, Nsw",,,,,,,,,,,406023,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,49500,SDI Limited,"Victoria, Vic",,,,,,,,,,,406025,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,137500,SINGLE USE DENTAL INSTRUMENTS PTY LTD,"Kunda Park, Qld",,,,,,,,,,,405979,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,22000,Somnomed Limited,"Crows Nest, Nsw",,,,,,,,,,,405992,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,27500,SOUTHLAND FILTRATION PTY LTD,"Derwent Park, Tas",,,,,,,,,,,405995,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,71500,SSS Australia,"Tingalpa, Qld",,,,,,,,,,,406027,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,38500,Sterilizer Validation Australia,"Robina, Qld",,,,,,,,,,,405994,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,27500,Team Medical Supplies,"Dural, Nsw",,,,,,,,,,,406028,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,49500,Thermo Fisher Scientific Australia,"Scoresby, Vic",,,,,,,,,,,406029,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,19250,TOMIDENT PTY. LTD.,"Ashfield, Nsw",,,,,,,,,,,406030,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,19250,TRI HAWK AUSTRALIA,"Surrey Hills, Vic",,,,,,,,,,,406031,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,49500,ULTIMATE DENTAL SUPPLY (AUST) PTY LTD,"Moorabbin, Vic",,,,,,,,,,,406032,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,49500,Vital Medical Supplies,"Kingsgrove, Nsw",,,,,,,,,,,405953,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,22000,W & H AUSTRALASIA PTY LIMITED,"Belrose, Nsw",,,,,,,,,,,406034,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,82500,W 9 Pty Ltd,"Hornsby, Nsw",,,,,,,,,,,406033,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,82500,Whiteley Corporation Pty Ltd,"Tomago, Nsw",,,,,,,,,,,406035,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,165000,Winc Australia Pty Ltd,"Alexandria, Nsw",,,,,,,,,,,405980,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,14/01/2026,181500,Xcellent Dental World,"Blackburn, Vic",,,,,,,,,,,405981,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,15/01/2026,28600,Carrier Automated Logic Australia Pty Lt,"Capalaba, Qld",,,,,,,,,,,406078,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,15/01/2026,22000,Crown Waste Solutions,"Helensvale Town Centre, Qld",,,,,,,,,,,406100,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2026,51000,Dony Vernianto,Indonesia,,,,,,,,,,,406092,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/01/2026,110000,FIRE E.M.T. PTY LTD,"Burpengary, Qld",,,,,,,,,,,406076,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/01/2026,16500,John Barnes & Co (Qld) Pty Ltd,"Salisbury, Qld",,,,,,,,,,,406099,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,15/01/2026,33000,OZGENE ARC PTY LTD,"Bentley, Wa",,,,,,,,,,,406060,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,15/01/2026,66000,OZGENE ARC PTY LTD,"Bentley, Wa",,,,,,,,,,,406061,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,15/01/2026,22000,OZGENE ARC PTY LTD,"Bentley, Wa",,,,,,,,,,,406062,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2026,12951,South Australian Health and Medical Rese,"Adelaide, Sa",,,,,,,,,,,406087,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,15/01/2026,38500,Testel Australia Pty Ltd,"Unley, Sa",,,,,,,,,,,406098,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/01/2026,16500,The Trustee for The Spencer Brands Group,"Pine Mountain, Qld",,,,,,,,,,,406102,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,15/01/2026,11000,United Equipment Pty Ltd,"Welshpool Dc, Wa",,,,,,,,,,,406097,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/01/2026,11000,Westlab Pty Ltd,"Ballarat, Vic",,,,,,,,,,,406101,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/01/2026,12210,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",,,,,,,,,,,406114,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,16/01/2026,14300,Ashmore Commercial Laundry,"Carrara, Qld",,,,,,,,,,,406104,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,16/01/2026,16070,East Coast Dental Services,"Palm Beach, Qld",,,,,,,,,,,406134,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2026,24096,Pixeltec Dynamics P/L,"Hope Island, Qld",,,,,,,,,,,406136,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/01/2026,18661,Coolmine Therapeutic Community,Ireland,,,,,,,,,,,406180,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/01/2026,14336,Coolmine Therapeutic Community,Ireland,,,,,,,,,,,406182,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,19/01/2026,110000,Elgas Limited,"Sydney, Nsw",,,,,,,,,,,406142,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,19/01/2026,24200,Ergon Energy,"Brisbane, Qld",,,,,,,,,,,406147,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/01/2026,30426,Jennifer Carpenter,United Kingdom,,,,,,,,,,,406183,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,19/01/2026,11000,McCullough Robertson Lawyers,"Brisbane, Qld",,,,,,,,,,,406162,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,19/01/2026,24750,Origin Energy,"Adelaide, Sa",,,,,,,,,,,406143,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,19/01/2026,170500,Origin Energy Retail Limited,"Barangaroo, Nsw",,,,,,,,,,,406145,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,19/01/2026,47300,Queensland Hire,"Underwood, Qld",,,,,,,,,,,406153,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/01/2026,32987,Salesforce,"Sydney, Nsw",,,,,,,,,,,406173,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/01/2026,30621,SHORE (QLD) PTY LTD,"Burleigh Heads, Qld",,,,,,,,,,,406184,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/01/2026,86002,SHORE (QLD) PTY LTD,"Burleigh Heads, Qld",,,,,,,,,,,406200,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/01/2026,186638,"UC Innovation, Inc.",United States,Yes,,,,,,,,,,GU-2184,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/01/2026,132637,YBM Limited,United Kingdom,,,,,,,,,,,406185,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2026,3099257,Alder Constructions Pty Ltd,"Helensvale, Qld",,,Selective,,,,,,,,406218,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2026,40150,Arcadia Landscape Architecture Pty Limit,"Brisbane, Qld",,,,,,,,,,,406221,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,20/01/2026,24145,Association of Australian Medical Resear,"Parkville, Vic",,,,,,,,,,,2168753,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,20/01/2026,211255,CONVERGINT AUSTRALIA PTY LTD,"Port Melbourne, Vic",,,,,,,,,,,406206,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,20/01/2026,343498,Data #3 Limited,"Indooroopilly, Qld",,,,,,,,,,,406230,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2026,10828,HTD KERBMARKERS,"Newport, Qld",,,,,,,,,,,406253,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2026,134558,International Water Management Institute,Sri Lanka,,,,,,,,,,,406228,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2026,16940,Mercer Consulting (Australia) Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2168760,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2026,21243,My Medical Department,"Mudgeeraba, Qld",,,,,,,,,,,2168507,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,20/01/2026,25792,PressReader International Ltd,Ireland,,,,,,,,,,,2167480,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Publishing Expenses,20/01/2026,20946,Springer Nature BV,Germany,,,,,,,,,,,2167968,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunicatons Expenditure,20/01/2026,126720,Telstra Limited,"Melbourne, Vic",,,,,,,,,,,406234,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2026,176825,THE TRUSTEE FOR TIPPER FAMILY TRUST,"Raceview, Qld",,,,,,,,,,,406219,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2026,142285,VIVOLI CONSULTING ENGINEERS PTY LTD,"Varsity Lakes, Qld",,,,,,,,,,,406220,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/01/2026,15180,Adept Turnkey Pty Ltd,"Osborne Park, Wa",,,,,,,,,,,406290,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,22/01/2026,27164,Claris International Inc.,United States,,,,,,,,,,,406331,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/01/2026,39930,FEI AUSTRALIA PTY LTD,"Scoresby, Vic",,,,,,,,,,,406337,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/01/2026,21890,JST Biosafety Australia,"Warner, Qld",,,,,,,,,,,406319,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,23/01/2026,24200,Alphabond Dental Pty Ltd,"Willoughby, Nsw",,,,,,,,,,,406360,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,23/01/2026,49681,iMotions A/S,Denmark,,,,,,,,,,,406349,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,23/01/2026,39229,SCIENCE IN AUSTRALIA GENDER EQUITY LTD,"Acton, Act",,,,,,,,,,,406367,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,23/01/2026,22000,University of Melbourne,"Melbourne, Vic",,,,,,,,,,,406350,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/01/2026,135556,Bluefin Resources Pty. Limited,"Sydney, Nsw",,,,,,,,,,,406375,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,27/01/2026,61465,Allium UK Holding Ltd,United Kingdom,,,,,,,,,,,2164198,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,27/01/2026,22000,Australian Genome Research Facility Ltd,"St Lucia, Qld",,,,,,,,,,,406377,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,27/01/2026,25934,Electronics Watch,Netherlands,,,,,,,,,,,406378,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,27/01/2026,49864,Medical Deans Australia & NZ Inc,"Sydney, Nsw",,,,,,,,,,,2168234,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,86515,Aegis Safety Pty Ltd,"Geebung, Qld",,,,,,,,,,,406415,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,126500,Aegis Safety Pty Ltd,"Geebung, Qld",,,,,,,,,,,406428,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,495000,Brient Trade Services Pty Ltd,"Guanaba, Qld",,,,,,,,,,,406416,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,299200,COMPRESSOR AND AIRTOOL REPAIR PTY. LTD.,"Archerfield Bc, Qld",,,,,,,,,,,406425,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,28/01/2026,52756,CR Kennedy & Co Pty Ltd,"Albion, Qld",,,,,,,,,,,406438,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,495000,CVSG ASSET SERVICES PTY LTD,"Hendra, Qld",,,,,,,,,,,406417,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,385000,Descab Pty Ltd t/a Qld Multi Trades,"Tingalpa, Qld",,,,,,,,,,,406418,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,385000,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",,,,,,,,,,,406419,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,71500,Hosmed Services Pty Ltd,"Virginia, Qld",,,,,,,,,,,406420,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,275000,IWTS GROUP PTY LTD,"Mansfield, Qld",,,,,,,,,,,406421,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,242000,JAF Australia Pty Ltd,"Yatala, Qld",,,,,,,,,,,406422,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,495000,McTaggart Plumbing PTY LTD,"Petrie, Qld",,,,,,,,,,,406423,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/01/2026,86350,NQCRANES,"Archerfield, Qld",,,,,,,,,,,406414,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/01/2026,459195,Otis Elevator Co Pty Ltd,"Milton, Qld",,,,,,,,,,,406424,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/01/2026,12692,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,406455,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/01/2026,825000,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,Limited,,,,,,,,406465,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/01/2026,825000,AIRMASTER CORPORATION PTY LTD,"Mansfield, Qld",,,Limited,,,,,,,,406466,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audit Fees,29/01/2026,57750,BDO SERVICES PTY LTD,"Brisbane, Qld",,,,,,,,,,,406480,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,29/01/2026,10000,Nola Joyce Turner-Jensen,Qld,,,,,,,,,,,406483,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,29/01/2026,19026,Programmed Electrical Technologies Ltd,"Newstead, Qld",,,,,,,,,,,406452,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audit Fees,29/01/2026,22000,SPS AUDIT (QLD) PTY LTD,"Mooloolaba, Qld",,,,,,,,,,,406482,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/01/2026,119350,WSP Australia Pty Limited,"Sydney, Nsw",,,,,,,,,,,406481,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,27500,5th Star Pty Ltd,"Rochedale South, Qld",,,,,,,,,,,406504,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,19250,A.G. Coombs Advisory Pty Ltd,"Moorabbin, Vic",,,,,,,,,,,406491,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,30/01/2026,168116,"Applied Energy Systems, Inc.",United States,,,Selective,,,,,,,,406494,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,16500,Aquatic Elements Pty Ltd,"Palm Beach, Qld",,,,,,,,,,,406512,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,11000,Aquatrax Pty Ltd T/A Team Irrigation Sol,"Capalaba, Qld",,,,,,,,,,,406508,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,30/01/2026,27500,BOC Limited,"Labrador, Qld",,,,,,,,,,,406510,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,16500,Coogee QCA Pty Ltd,"Wynnum North, Qld",,,,,,,,,,,406511,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,44000,Green Options Pty Limited,"Botany, Nsw",,,,,,,,,,,406513,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,38500,Greenstock Nurseries Pty Ltd,"Elimbah, Qld",,,,,,,,,,,406509,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,44000,Halogen Pools,"Miami, Qld",,,,,,,,,,,406506,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,30/01/2026,42502,LIFTANGO PTY LTD,"Newcastle West, Nsw",,,,,,,,,,,406490,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,30/01/2026,11000,National Union of Students Inc,"Carlton, Vic",,,,,,,,,,,406496,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,30/01/2026,32802,Recollective Inc.,Canada,,,,,,,,,,,406493,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Recruitment/Placement Fees,30/01/2026,66000,Seek Limited,"Sydney, Nsw",,,,,,,,,,,406485,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/01/2026,22000,SPECIALIST SALES PTY LTD,"Toowoomba, Qld",,,,,,,,,,,406507,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,02/02/2026,33000,Adec Australia,"Mascot, Nsw",,,,,,,,,,,406537,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,02/02/2026,15730,Angus & Carr,"Fitzroy, Vic",,,,,,,,,,,406578,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,02/02/2026,10065,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",,,,,,,,,,,406573,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,02/02/2026,56286,MICROWAY,"Braeside, Vic",,,,,,,,,,,406563,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,02/02/2026,11000,New England Biolabs (Australia) Pty Ltd,"Notting Hill, Vic",,,,,,,,,,,406579,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,02/02/2026,27500,NSK Oceania Pty Ltd,"Rosebery, Nsw",,,,,,,,,,,406536,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,02/02/2026,22000,W&h SERVICE CENTRE,"Edwardstown, Sa",,,,,,,,,,,406538,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,12898,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,406610,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,13131,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,406611,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,03/02/2026,10000,AAIntl Education Pty Ltd,China,,,,,,,,,,,2169827,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,03/02/2026,36784,AINSE Ltd,"Kirrawee Dc, Nsw",,,,,,,,,,,2167086,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,11777,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",,,,,,,,,,,406623,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,03/02/2026,73179,Atmire NV,Belgium,,,,,,,,,,,406591,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,19470,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",,,,,,,,,,,406622,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,220000,GLG Greenlife Group,"Parkside, Sa",,,,,,,,,,,406592,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,495000,Green Options Pty Limited,"Botany, Nsw",,,,,,,,,,,406593,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,03/02/2026,100476,IBISWORLD PTY LTD,"Melbourne, Vic",,,,,,,,,,,2167089,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,03/02/2026,772332,Informa UK Ltd,United Kingdom,,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2168501,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,03/02/2026,904866,John Wiley & Sons Australia Ltd,"Milton, Qld",,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2168500,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,03/02/2026,83478,Miramo Private Limited,India,,,,,,,,,,,2169939,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,03/02/2026,132000,Natura Pacific Pty Ltd,"Burleigh Heads, Qld",,,,,,,,,,,406609,,,,,,
