SalesKey,OrderID,DateKey,CustomerKey,ProductKey,ChannelKey,PromotionKey,PaymentKey,Quantity,UnitPrice,GrossAmount,DiscountPct,DiscountAmount,NetAmount
28392,4562,20250406,322,117,3,,5,1,203.77,203.77,0,0,203.77
28393,1885,20220405,99,146,4,,1,2,517.9,1035.8,0,0,1035.8
28394,13380,20251007,733,88,1,12,4,8,115.85,926.8,0,0,926.8
28395,1247,20230528,654,139,3,10,3,1,322.45,322.45,0,0,322.45
28396,25,20230715,290,122,3,,4,8,671.35,5370.8,0,0,5370.8
28397,5658,20200918,889,55,3,,1,3,298.81,896.43,0,0,896.43
28398,12740,20250617,358,6,3,,5,9,94.4,849.6,0,0,849.6
28399,649,20250911,111,106,4,,3,7,464.43,3251.01,0,0,3251.01
28400,16372,20250325,526,132,3,,4,9,51.77,465.93,0,0,465.93
28401,17638,20231025,682,140,2,6,2,5,94.22,471.1,0,0,471.1
28402,10806,20230715,674,33,4,,3,5,446.95,2234.75,0,0,2234.75
28403,4525,20230110,289,100,2,17,3,1,336.9,336.9,0,0,336.9
28404,8300,20201106,311,8,2,15,5,9,48.08,432.72,0,0,432.72
28405,19393,20200817,410,11,4,5,2,3,581.38,1744.14,24,418.59,1325.55
28406,12788,20230116,462,127,2,,4,10,547.75,5477.5,0,0,5477.5
28407,2280,20231018,498,179,1,,2,3,427.26,1281.78,0,0,1281.78
28408,15089,20210419,809,137,3,,5,5,403.02,2015.1,0,0,2015.1
28409,8755,20211110,519,140,2,,5,6,94.22,565.32,0,0,565.32
28410,8637,20220812,80,34,2,,4,5,235.31,1176.55,0,0,1176.55
28411,13704,20200212,982,200,2,,4,4,455.59,1822.36,0,0,1822.36
28412,9677,20250823,671,64,1,,1,5,208.47,1042.35,0,0,1042.35
28413,2263,20210120,772,113,1,,4,9,66.63,599.67,0,0,599.67
28414,7009,20240426,546,67,2,8,4,6,707.81,4246.86,0,0,4246.86
28415,15644,20241127,762,6,3,,1,4,94.4,377.6,0,0,377.6
28416,18356,20231202,210,117,4,,2,7,203.77,1426.39,0,0,1426.39
28417,8010,20211107,57,150,2,,1,8,488.53,3908.24,0,0,3908.24
28418,8512,20210720,62,182,3,,5,6,462.75,2776.5,0,0,2776.5
28419,2255,20220915,753,169,4,25,3,9,20.78,187.02,0,0,187.02
28420,7056,20201001,530,93,4,,2,1,224.33,224.33,0,0,224.33
28421,11967,20241009,330,182,2,,3,1,462.75,462.75,0,0,462.75
28422,516,20211204,310,11,1,,5,10,581.38,5813.8,0,0,5813.8
28423,9707,20240420,893,171,3,,5,6,610.02,3660.12,0,0,3660.12
28424,5541,20200415,374,11,3,,4,10,581.38,5813.8,0,0,5813.8
28425,14133,20230518,497,57,3,,4,2,440.71,881.42,0,0,881.42
28426,2494,20200825,375,142,3,20,1,10,83.37,833.7,0,0,833.7
28427,6663,20201123,525,189,3,,3,5,728.21,3641.05,0,0,3641.05
28428,4043,20210617,309,76,1,,3,4,217.67,870.68,0,0,870.68
28429,7812,20250215,384,63,3,9,3,3,69.44,208.32,0,0,208.32
28430,5596,20220812,315,4,4,28,5,6,567.02,3402.12,0,0,3402.12
28431,6084,20210311,35,140,2,3,3,2,94.22,188.44,0,0,188.44
28432,11399,20220614,877,30,4,,2,1,121.32,121.32,0,0,121.32
28433,2106,20201219,817,7,4,29,3,5,70.3,351.5,0,0,351.5
28434,1175,20220823,326,183,4,,1,5,375.66,1878.3,0,0,1878.3
28435,12106,20250709,243,93,2,,1,8,224.33,1794.64,0,0,1794.64
28436,16938,20230317,511,4,2,14,5,5,567.02,2835.1,0,0,2835.1
28437,13275,20220111,157,21,4,4,1,1,679.82,679.82,0,0,679.82
28438,6543,20250411,293,148,4,,1,8,505.7,4045.6,0,0,4045.6
28439,1222,20221211,400,134,2,23,3,6,169.13,1014.78,0,0,1014.78
28440,10745,20250213,962,191,1,,1,4,156.73,626.92,0,0,626.92
28441,9521,20251013,145,2,3,,4,10,610.65,6106.5,0,0,6106.5
28442,6489,20220829,101,64,2,,3,9,208.47,1876.23,0,0,1876.23
28443,16867,20241006,574,119,1,22,5,8,192.37,1538.96,0,0,1538.96
28444,16467,20200809,135,33,3,,1,6,446.95,2681.7,0,0,2681.7
28445,2192,20211020,826,71,3,20,3,4,591.07,2364.28,0,0,2364.28
28446,7643,20240127,169,43,1,4,4,2,249.35,498.7,0,0,498.7
28447,15635,20250704,787,25,2,,1,2,35.34,70.68,0,0,70.68
28448,13217,20240728,115,58,4,,2,4,426.28,1705.12,0,0,1705.12
28449,12938,20210511,455,131,3,,3,3,554.33,1662.99,0,0,1662.99
28450,1922,20221223,618,47,3,,3,10,461.74,4617.4,0,0,4617.4
28451,606,20211231,886,9,2,21,2,2,492.64,985.28,0,0,985.28
28452,9836,20200803,648,83,3,,4,1,555.37,555.37,0,0,555.37
28453,279,20210831,548,119,4,,2,1,192.37,192.37,0,0,192.37
28454,2064,20240929,22,44,4,,4,1,563.82,563.82,0,0,563.82
28455,10138,20210614,20,50,3,,4,6,732.04,4392.24,0,0,4392.24
28456,16147,20200126,168,135,1,,2,10,301.65,3016.5,0,0,3016.5
28457,9455,20200131,778,97,4,28,4,2,637.43,1274.86,0,0,1274.86
28458,13612,20250228,739,139,1,26,5,2,322.45,644.9,0,0,644.9
28459,18630,20241216,831,177,1,,4,3,349.41,1048.23,0,0,1048.23
28460,7823,20201102,407,158,4,,3,2,377.54,755.08,0,0,755.08
28461,4681,20210704,202,157,2,,5,5,404.38,2021.9,0,0,2021.9
28462,153,20210610,792,11,3,,1,2,581.38,1162.76,0,0,1162.76
28463,10763,20220108,393,134,1,,5,5,169.13,845.65,0,0,845.65
28464,17422,20241031,189,134,2,,5,6,169.13,1014.78,0,0,1014.78
28465,7053,20201225,230,87,3,26,2,2,561.68,1123.36,0,0,1123.36
28466,5862,20251223,490,149,2,,2,7,135.34,947.38,0,0,947.38
28467,10122,20230716,620,136,4,24,5,4,646.48,2585.92,0,0,2585.92
28468,4589,20251223,146,119,1,21,2,3,192.37,577.11,0,0,577.11
28469,17374,20200915,114,61,3,,5,7,29.76,208.32,0,0,208.32
28470,1512,20200723,393,199,1,16,3,2,561.36,1122.72,0,0,1122.72
28471,90,20230410,319,113,1,,2,6,66.63,399.78,0,0,399.78
28472,3212,20220112,110,146,2,20,2,7,517.9,3625.3,0,0,3625.3
28473,12309,20220306,333,150,3,12,2,4,488.53,1954.12,0,0,1954.12
28474,15131,20200420,976,16,3,30,3,9,449.35,4044.15,0,0,4044.15
28475,16346,20230919,516,29,1,,3,4,696.27,2785.08,0,0,2785.08
28476,19090,20200117,484,2,4,,1,9,610.65,5495.85,0,0,5495.85
28477,15315,20251212,320,141,2,26,5,5,287.22,1436.1,0,0,1436.1
28478,8563,20230314,379,145,1,,5,6,204.06,1224.36,0,0,1224.36
28479,1413,20230314,317,32,4,14,1,10,329.96,3299.6,0,0,3299.6
28480,18621,20230913,947,40,3,16,1,7,220.53,1543.71,0,0,1543.71
28481,19646,20201106,191,86,3,11,1,7,439.77,3078.39,0,0,3078.39
28482,11377,20231108,124,186,4,,5,1,494.27,494.27,0,0,494.27
28483,11051,20230530,723,195,3,5,2,5,315.59,1577.95,0,0,1577.95
28484,5113,20241213,990,5,3,9,4,1,285.53,285.53,0,0,285.53
28485,3617,20200722,847,17,3,11,4,7,51.4,359.8,0,0,359.8
28486,223,20240706,486,75,4,,1,3,227.07,681.21,0,0,681.21
28487,10339,20241208,950,178,2,,3,1,237.39,237.39,0,0,237.39
28488,7128,20210705,339,49,2,15,5,10,81.41,814.1,8.2,66.76,747.34
28489,16204,20210107,906,78,4,,3,5,241.86,1209.3,0,0,1209.3
28490,6778,20240725,635,152,2,20,4,8,726.69,5813.52,0,0,5813.52
28491,708,20210727,57,157,1,,3,1,404.38,404.38,0,0,404.38
28492,18103,20230510,149,64,1,15,2,5,208.47,1042.35,0,0,1042.35
28493,15054,20200827,148,198,4,,4,10,193.63,1936.3,0,0,1936.3
28494,10742,20230308,405,156,4,,4,10,542.73,5427.3,0,0,5427.3
28495,18707,20230714,623,50,4,4,1,7,732.04,5124.28,0,0,5124.28
28496,3751,20250618,3,173,1,21,4,9,68.99,620.91,0,0,620.91
28497,14431,20211025,458,45,4,,3,4,13.15,52.6,0,0,52.6
28498,11825,20210807,864,187,2,,1,3,568.66,1705.98,0,0,1705.98
28499,13334,20211016,638,14,2,,1,8,284.01,2272.08,0,0,2272.08
28500,8450,20230602,143,111,4,,4,4,553.69,2214.76,0,0,2214.76
28501,1491,20241019,322,175,3,24,5,9,14.92,134.28,0,0,134.28
28502,14456,20200910,629,60,2,,4,5,608.55,3042.75,0,0,3042.75
28503,1127,20210424,278,107,3,9,1,3,135.29,405.87,0,0,405.87
28504,2063,20230626,726,172,1,20,3,8,472.56,3780.48,0,0,3780.48
28505,5202,20251021,89,81,2,,2,10,694.44,6944.4,0,0,6944.4
28506,19044,20250806,980,36,4,16,2,10,126.26,1262.6,0,0,1262.6
28507,5561,20230928,235,125,2,15,5,8,116.22,929.76,0,0,929.76
28508,9149,20200120,431,163,4,,1,4,175.33,701.32,0,0,701.32
28509,2722,20240727,78,14,4,,1,4,284.01,1136.04,0,0,1136.04
28510,6141,20251118,351,62,2,,2,1,636.61,636.61,0,0,636.61
28511,16059,20250123,836,195,1,,1,5,315.59,1577.95,0,0,1577.95
28512,1360,20210423,410,105,2,,4,9,380.79,3427.11,0,0,3427.11
28513,4554,20240728,733,125,2,,2,8,116.22,929.76,0,0,929.76
28514,11407,20210829,173,173,2,2,2,3,68.99,206.97,0,0,206.97
28515,13349,20240803,486,31,3,,5,1,461.68,461.68,0,0,461.68
28516,5108,20201119,711,140,1,,2,2,94.22,188.44,0,0,188.44
28517,19954,20231116,259,123,2,28,4,10,264.53,2645.3,0,0,2645.3
28518,12255,20200528,575,173,2,14,3,4,68.99,275.96,0,0,275.96
28519,10179,20240101,603,107,4,,5,6,135.29,811.74,0,0,811.74
28520,15445,20250530,552,28,4,30,3,7,237.13,1659.91,0,0,1659.91
28521,2517,20240131,674,187,3,26,4,2,568.66,1137.32,0,0,1137.32
28522,16291,20211219,597,175,1,10,1,5,14.92,74.6,0,0,74.6
28523,5010,20221214,554,126,4,,3,4,653.09,2612.36,0,0,2612.36
28524,19615,20240604,38,11,1,,4,5,581.38,2906.9,0,0,2906.9
28525,5748,20250813,324,2,3,11,3,2,610.65,1221.3,0,0,1221.3
28526,14356,20221122,661,48,3,,3,5,490.94,2454.7,0,0,2454.7
28527,14330,20220425,569,140,3,25,2,5,94.22,471.1,0,0,471.1
28528,13204,20231002,659,67,2,,2,1,707.81,707.81,0,0,707.81
28529,9001,20241007,453,122,3,29,2,10,671.35,6713.5,6.9,463.23,6250.27
28530,14817,20231214,141,3,2,,1,9,25.46,229.14,0,0,229.14
28531,14412,20240319,425,77,4,9,4,5,610.17,3050.85,0,0,3050.85
28532,5480,20241017,437,128,4,4,4,6,591.02,3546.12,0,0,3546.12
28533,8542,20230512,179,122,2,,2,7,671.35,4699.45,0,0,4699.45
28534,3046,20251005,792,111,2,5,5,6,553.69,3322.14,0,0,3322.14
28535,9373,20200926,63,63,1,,2,9,69.44,624.96,0,0,624.96
28536,588,20230101,647,68,4,,2,1,97.76,97.76,0,0,97.76
28537,15896,20240703,289,18,4,,1,6,526.59,3159.54,0,0,3159.54
28538,4880,20231113,884,183,3,,5,10,375.66,3756.6,0,0,3756.6
28539,5499,20220103,483,92,2,,5,2,297.13,594.26,0,0,594.26
28540,6496,20201119,578,180,4,,3,9,432.4,3891.6,0,0,3891.6
28541,19125,20240518,58,48,3,,2,4,490.94,1963.76,0,0,1963.76
28542,6643,20240227,331,53,4,,5,9,56.49,508.41,0,0,508.41
28543,18014,20220807,741,55,2,8,2,2,298.81,597.62,0,0,597.62
28544,11958,20240421,129,64,3,5,2,9,208.47,1876.23,0,0,1876.23
28545,8510,20201220,773,189,1,27,2,7,728.21,5097.47,0,0,5097.47
28546,3636,20210210,280,85,1,,4,9,406.89,3662.01,0,0,3662.01
28547,13947,20250820,600,133,4,,1,1,70.31,70.31,0,0,70.31
28548,6277,20210222,682,10,2,,5,8,536.88,4295.04,0,0,4295.04
28549,13122,20241014,127,170,4,,4,1,131.7,131.7,0,0,131.7
28550,11223,20210719,877,167,3,5,5,2,378.72,757.44,0,0,757.44
28551,10330,20210921,506,42,4,10,5,1,288.05,288.05,0,0,288.05
28552,5944,20230320,428,175,1,,2,8,14.92,119.36,0,0,119.36
28553,2177,20250716,86,114,2,,2,5,106.26,531.3,0,0,531.3
28554,17856,20200809,888,200,3,,2,1,455.59,455.59,0,0,455.59
28555,2899,20200411,115,44,1,6,3,8,563.82,4510.56,0,0,4510.56
28556,19736,20210510,487,198,3,30,2,2,193.63,387.26,0,0,387.26
28557,4699,20241231,416,185,4,,3,5,85.29,426.45,0,0,426.45
28558,16625,20200605,581,79,4,1,5,9,106.11,954.99,0,0,954.99
28559,19006,20210501,800,190,3,,2,7,77.76,544.32,0,0,544.32
28560,18181,20201219,815,63,1,10,4,3,69.44,208.32,0,0,208.32
28561,1099,20220505,879,61,1,16,4,8,29.76,238.08,0,0,238.08
28562,12521,20220104,17,92,2,7,1,8,297.13,2377.04,25.1,596.64,1780.4
28563,9945,20230920,674,190,2,13,3,6,77.76,466.56,0,0,466.56
28564,11031,20230214,625,9,4,,3,2,492.64,985.28,0,0,985.28
28565,12778,20250331,997,15,1,,2,3,223.88,671.64,0,0,671.64
28566,3648,20230831,641,88,2,15,5,7,115.85,810.95,0,0,810.95
28567,8626,20211222,471,44,1,7,5,5,563.82,2819.1,25.1,707.59,2111.51
28568,10788,20251121,818,35,4,10,3,9,211.37,1902.33,0,0,1902.33
28569,10630,20210101,567,148,4,,3,10,505.7,5057,0,0,5057
28570,7596,20230514,959,148,3,30,2,3,505.7,1517.1,0,0,1517.1
28571,854,20241223,824,24,4,30,4,5,514.44,2572.2,0,0,2572.2
28572,11658,20220106,276,31,3,,1,10,461.68,4616.8,0,0,4616.8
28573,11476,20220304,460,65,3,,5,7,155.01,1085.07,0,0,1085.07
28574,15308,20240628,750,177,4,,1,2,349.41,698.82,0,0,698.82
28575,9155,20240414,672,13,2,,1,10,182,1820,0,0,1820
28576,5115,20241114,531,162,2,24,5,3,297.43,892.29,0,0,892.29
28577,15489,20200830,501,40,4,5,1,3,220.53,661.59,0,0,661.59
28578,15618,20230928,914,24,4,,4,5,514.44,2572.2,0,0,2572.2
28579,9020,20230312,385,52,2,,3,3,266.36,799.08,0,0,799.08
28580,7633,20220730,644,49,3,30,5,1,81.41,81.41,0,0,81.41
28581,6739,20250322,268,180,1,,3,4,432.4,1729.6,0,0,1729.6
28582,6468,20250718,152,45,4,,2,1,13.15,13.15,0,0,13.15
28583,1390,20200621,203,198,2,,3,10,193.63,1936.3,0,0,1936.3
28584,2674,20201227,786,75,2,,1,7,227.07,1589.49,0,0,1589.49
28585,13940,20221210,499,152,3,2,5,1,726.69,726.69,34.2,248.53,478.16
28586,13579,20220724,139,50,2,,4,6,732.04,4392.24,0,0,4392.24
28587,17249,20251221,43,26,2,6,5,7,47.77,334.39,0,0,334.39
28588,8443,20200719,976,23,2,,3,4,38.48,153.92,0,0,153.92
28589,18237,20250120,840,185,2,,1,5,85.29,426.45,0,0,426.45
28590,2796,20230221,5,61,2,,2,6,29.76,178.56,0,0,178.56
28591,4738,20210506,591,130,1,1,3,4,171.1,684.4,0,0,684.4
28592,4585,20220223,861,18,1,,2,5,526.59,2632.95,0,0,2632.95
28593,19588,20240118,871,27,4,21,2,1,644.66,644.66,0,0,644.66
28594,4582,20230326,841,176,1,,4,10,206.27,2062.7,0,0,2062.7
28595,13757,20240808,175,43,1,17,1,4,249.35,997.4,0,0,997.4
28596,16963,20220228,217,188,3,,2,2,735.26,1470.52,0,0,1470.52
28597,7854,20231213,491,143,3,,5,1,115.21,115.21,0,0,115.21
28598,15564,20230913,766,49,1,,3,7,81.41,569.87,0,0,569.87
28599,122,20250522,714,86,1,29,2,8,439.77,3518.16,0,0,3518.16
28600,12470,20220203,836,66,2,19,4,8,550.19,4401.52,0,0,4401.52
28601,17670,20220228,262,69,4,18,3,7,329.57,2306.99,0,0,2306.99
28602,4640,20250630,655,155,4,21,3,8,633.98,5071.84,0,0,5071.84
28603,10725,20211105,896,6,3,24,2,9,94.4,849.6,0,0,849.6
28604,4528,20210903,437,192,2,6,3,8,527.84,4222.72,0,0,4222.72
28605,5381,20220929,302,40,3,20,1,5,220.53,1102.65,0,0,1102.65
28606,16578,20241202,731,50,2,,2,3,732.04,2196.12,0,0,2196.12
28607,17260,20241003,665,22,2,,1,1,271.9,271.9,0,0,271.9
28608,7100,20251211,490,176,1,,4,5,206.27,1031.35,0,0,1031.35
28609,2354,20250420,265,104,2,,5,7,212.81,1489.67,0,0,1489.67
28610,6471,20200320,720,75,1,20,1,4,227.07,908.28,0,0,908.28
28611,13752,20221226,205,46,2,28,5,7,251.03,1757.21,0,0,1757.21
28612,9011,20210131,791,189,2,,4,9,728.21,6553.89,0,0,6553.89
28613,17657,20250521,187,146,3,20,1,3,517.9,1553.7,0,0,1553.7
28614,19142,20240514,977,110,3,,2,6,404.66,2427.96,0,0,2427.96
28615,17167,20210125,502,182,3,,5,1,462.75,462.75,0,0,462.75
28616,18806,20200325,521,6,4,,3,7,94.4,660.8,0,0,660.8
28617,15992,20210611,231,27,2,,5,1,644.66,644.66,0,0,644.66
28618,8335,20210826,35,77,2,,3,3,610.17,1830.51,0,0,1830.51
28619,13619,20220206,668,99,1,,3,8,425.4,3403.2,0,0,3403.2
28620,8881,20250221,52,78,2,8,2,5,241.86,1209.3,0,0,1209.3
28621,2405,20221025,91,126,1,12,1,2,653.09,1306.18,0,0,1306.18
28622,5633,20231127,638,109,4,,3,5,124.45,622.25,0,0,622.25
28623,2955,20220221,861,92,2,,5,2,297.13,594.26,0,0,594.26
28624,15398,20240710,167,27,2,,1,4,644.66,2578.64,0,0,2578.64
28625,18366,20230920,690,80,4,,4,4,221.45,885.8,0,0,885.8
28626,3019,20251210,706,180,1,29,2,9,432.4,3891.6,0,0,3891.6
28627,7238,20240415,960,193,4,,2,1,427.88,427.88,0,0,427.88
28628,8267,20221130,802,59,2,,5,3,342.75,1028.25,0,0,1028.25
28629,13002,20220720,782,76,2,,1,10,217.67,2176.7,0,0,2176.7
28630,9714,20250111,896,174,1,,3,2,502.2,1004.4,0,0,1004.4
28631,9367,20221113,547,136,4,12,1,9,646.48,5818.32,0,0,5818.32
28632,4160,20200616,551,26,3,,5,5,47.77,238.85,0,0,238.85
28633,13362,20201005,221,46,3,,1,3,251.03,753.09,0,0,753.09
28634,10099,20211016,816,98,1,,4,10,643.66,6436.6,0,0,6436.6
28635,8860,20251003,519,20,2,22,5,8,471.15,3769.2,0,0,3769.2
28636,9858,20220406,871,25,3,,1,5,35.34,176.7,0,0,176.7
28637,2127,20200107,217,83,3,28,3,1,555.37,555.37,0,0,555.37
28638,3288,20200606,753,155,4,,1,6,633.98,3803.88,0,0,3803.88
28639,16998,20241010,980,187,3,9,3,6,568.66,3411.96,18.7,638.04,2773.92
28640,3621,20231222,848,137,2,,3,5,403.02,2015.1,0,0,2015.1
28641,16086,20200627,877,66,1,,1,2,550.19,1100.38,0,0,1100.38
28642,14032,20220327,58,133,2,,4,8,70.31,562.48,0,0,562.48
28643,62,20201213,273,41,3,,2,4,645.44,2581.76,0,0,2581.76
28644,15816,20201226,354,111,3,14,1,1,553.69,553.69,0,0,553.69
28645,3833,20211106,654,186,1,,2,5,494.27,2471.35,0,0,2471.35
28646,849,20220407,106,39,3,,2,7,221.37,1549.59,0,0,1549.59
28647,18607,20250917,126,93,1,,3,1,224.33,224.33,0,0,224.33
28648,4375,20220317,392,140,2,,1,3,94.22,282.66,0,0,282.66
28649,8456,20210912,662,186,4,,3,4,494.27,1977.08,0,0,1977.08
28650,7032,20230514,968,133,2,,4,8,70.31,562.48,0,0,562.48
28651,1281,20230916,769,9,3,,2,7,492.64,3448.48,0,0,3448.48
28652,4078,20210324,813,109,3,16,4,5,124.45,622.25,0,0,622.25
28653,7939,20210121,810,69,3,,5,6,329.57,1977.42,0,0,1977.42
28654,15837,20240319,154,88,2,,2,2,115.85,231.7,0,0,231.7
28655,7284,20200105,50,139,1,,5,1,322.45,322.45,0,0,322.45
28656,2559,20230704,693,69,3,24,3,6,329.57,1977.42,0,0,1977.42
28657,19088,20231206,870,111,4,8,3,8,553.69,4429.52,0,0,4429.52
28658,10251,20200916,462,11,1,,2,3,581.38,1744.14,0,0,1744.14
28659,4587,20201116,112,78,2,,4,9,241.86,2176.74,0,0,2176.74
28660,3457,20230120,44,23,2,,5,4,38.48,153.92,0,0,153.92
28661,4201,20231004,408,155,3,,5,3,633.98,1901.94,0,0,1901.94
28662,17971,20200110,713,31,2,30,4,8,461.68,3693.44,0,0,3693.44
28663,8315,20210212,308,47,4,11,1,3,461.74,1385.22,0,0,1385.22
28664,8407,20220420,597,91,1,9,4,10,217.59,2175.9,0,0,2175.9
28665,1606,20221012,808,160,1,,2,10,325.15,3251.5,0,0,3251.5
28666,14166,20251228,297,115,2,28,4,2,147.5,295,0,0,295
28667,6287,20240228,411,153,4,,4,9,638.66,5747.94,0,0,5747.94
28668,9536,20210720,634,90,2,,3,10,321.86,3218.6,0,0,3218.6
28669,1475,20250225,365,45,1,,5,3,13.15,39.45,0,0,39.45
28670,14280,20250623,360,112,2,,4,10,283.91,2839.1,0,0,2839.1
28671,18385,20250814,500,22,4,,5,7,271.9,1903.3,0,0,1903.3
28672,10285,20221004,644,23,4,12,3,7,38.48,269.36,0,0,269.36
28673,8002,20210414,946,121,1,,1,7,105.06,735.42,0,0,735.42
28674,4269,20240405,278,107,2,,2,7,135.29,947.03,0,0,947.03
28675,308,20200410,247,196,2,,5,5,615.69,3078.45,0,0,3078.45
28676,11344,20230129,468,49,2,30,5,6,81.41,488.46,0,0,488.46
28677,12747,20231230,493,181,4,,2,3,298.15,894.45,0,0,894.45
28678,6406,20230818,678,142,3,,3,6,83.37,500.22,0,0,500.22
28679,15854,20211025,970,5,1,30,2,5,285.53,1427.65,0,0,1427.65
28680,9643,20230107,8,157,2,,5,5,404.38,2021.9,0,0,2021.9
28681,12442,20251020,407,22,1,7,3,1,271.9,271.9,0,0,271.9
28682,12139,20251130,430,53,3,,1,4,56.49,225.96,0,0,225.96
28683,18153,20250918,59,73,3,,3,5,422.3,2111.5,0,0,2111.5
28684,12260,20240428,884,133,2,17,2,7,70.31,492.17,0,0,492.17
28685,6338,20210706,544,149,4,,1,4,135.34,541.36,0,0,541.36
28686,5089,20231018,142,73,1,,5,7,422.3,2956.1,0,0,2956.1
28687,11922,20250808,828,20,1,18,1,7,471.15,3298.05,0,0,3298.05
28688,13879,20200121,595,110,3,17,4,2,404.66,809.32,0,0,809.32
28689,19067,20210524,527,89,2,,1,1,400.73,400.73,0,0,400.73
28690,4584,20251026,650,133,3,,5,2,70.31,140.62,0,0,140.62
28691,17908,20220912,737,142,1,3,5,10,83.37,833.7,0,0,833.7
28692,10403,20200123,84,3,4,,2,1,25.46,25.46,0,0,25.46
28693,3402,20250415,410,128,3,,4,2,591.02,1182.04,0,0,1182.04
28694,6575,20220629,643,89,2,,5,4,400.73,1602.92,0,0,1602.92
28695,11888,20200812,537,65,4,,5,2,155.01,310.02,0,0,310.02
28696,18647,20220102,346,49,4,13,2,3,81.41,244.23,0,0,244.23
28697,6496,20210608,564,172,4,,5,9,472.56,4253.04,0,0,4253.04
28698,13211,20251030,151,26,1,17,3,4,47.77,191.08,0,0,191.08
28699,13919,20210504,842,163,1,21,1,5,175.33,876.65,0,0,876.65
28700,5836,20250208,479,143,4,,5,2,115.21,230.42,0,0,230.42
28701,7475,20210314,818,108,2,,2,5,475.03,2375.15,0,0,2375.15
28702,15916,20240305,230,68,4,,1,4,97.76,391.04,0,0,391.04
28703,17684,20231207,217,36,2,,5,6,126.26,757.56,0,0,757.56
28704,18979,20201122,610,118,4,,4,5,240.15,1200.75,0,0,1200.75
28705,10304,20240724,226,70,2,,2,5,297.05,1485.25,0,0,1485.25
28706,5971,20230507,517,179,4,,4,1,427.26,427.26,0,0,427.26
28707,8238,20200209,933,98,3,17,3,8,643.66,5149.28,0,0,5149.28
28708,8593,20250810,473,181,1,,5,9,298.15,2683.35,0,0,2683.35
28709,4959,20241023,776,182,4,,1,5,462.75,2313.75,0,0,2313.75
28710,13759,20200729,198,193,4,20,3,10,427.88,4278.8,0,0,4278.8
28711,16579,20211010,782,120,1,8,2,2,101.47,202.94,0,0,202.94
28712,14123,20231026,552,33,4,16,4,2,446.95,893.9,0,0,893.9
28713,16644,20231217,375,63,3,8,3,10,69.44,694.4,0,0,694.4
28714,17136,20250704,404,118,2,,2,4,240.15,960.6,0,0,960.6
28715,11898,20250925,147,162,1,24,4,5,297.43,1487.15,0,0,1487.15
28716,3929,20211217,367,178,2,,4,7,237.39,1661.73,0,0,1661.73
28717,525,20220226,631,65,4,11,5,1,155.01,155.01,0,0,155.01
28718,6331,20251107,16,85,3,,2,1,406.89,406.89,0,0,406.89
28719,1011,20200103,858,165,2,,5,4,344.71,1378.84,0,0,1378.84
28720,15087,20200822,578,87,2,,2,7,561.68,3931.76,0,0,3931.76
28721,2160,20251012,857,15,4,,3,1,223.88,223.88,0,0,223.88
28722,5817,20240904,898,33,2,4,3,2,446.95,893.9,0,0,893.9
28723,694,20200117,191,68,2,14,4,4,97.76,391.04,0,0,391.04
28724,17246,20220512,968,85,4,30,3,9,406.89,3662.01,0,0,3662.01
28725,2372,20221216,416,130,3,,2,5,171.1,855.5,0,0,855.5
28726,16212,20200213,765,168,1,29,5,7,321.29,2249.03,0,0,2249.03
28727,17096,20250223,667,53,3,,4,10,56.49,564.9,0,0,564.9
28728,1406,20220620,327,135,3,,3,4,301.65,1206.6,0,0,1206.6
28729,10920,20220430,862,199,1,4,2,7,561.36,3929.52,0,0,3929.52
28730,12792,20211130,757,170,1,27,3,2,131.7,263.4,0,0,263.4
28731,6773,20220521,221,45,1,,5,9,13.15,118.35,0,0,118.35
28732,811,20220807,581,187,3,21,4,5,568.66,2843.3,0,0,2843.3
28733,4173,20210115,365,189,1,,4,6,728.21,4369.26,0,0,4369.26
28734,180,20210523,547,152,1,4,1,9,726.69,6540.21,0,0,6540.21
28735,4568,20230311,488,152,1,8,1,7,726.69,5086.83,0,0,5086.83
28736,5895,20230208,498,36,1,4,1,2,126.26,252.52,0,0,252.52
28737,2097,20240109,897,67,4,,3,4,707.81,2831.24,0,0,2831.24
28738,17528,20210419,350,163,1,,3,4,175.33,701.32,0,0,701.32
28739,14711,20250507,483,40,4,,4,6,220.53,1323.18,0,0,1323.18
28740,10872,20220106,294,125,3,,2,4,116.22,464.88,0,0,464.88
28741,2955,20240708,963,152,2,,2,8,726.69,5813.52,0,0,5813.52
28742,14611,20200213,402,78,2,10,4,1,241.86,241.86,0,0,241.86
28743,6772,20220519,216,2,4,7,4,10,610.65,6106.5,0,0,6106.5
28744,4544,20241116,390,121,3,,5,9,105.06,945.54,0,0,945.54
28745,7726,20200129,997,62,2,,5,3,636.61,1909.83,0,0,1909.83
28746,11643,20210814,743,56,2,,5,6,325.94,1955.64,0,0,1955.64
28747,2941,20220611,708,80,4,,1,9,221.45,1993.05,0,0,1993.05
28748,1806,20200411,647,81,3,30,3,5,694.44,3472.2,0,0,3472.2
28749,2769,20230519,165,136,4,,3,1,646.48,646.48,0,0,646.48
28750,19401,20250223,935,45,3,17,3,4,13.15,52.6,0,0,52.6
28751,1050,20220126,224,10,2,19,4,3,536.88,1610.64,0,0,1610.64
28752,4094,20220517,937,197,3,23,3,7,306.6,2146.2,0,0,2146.2
